protocolVersion,userAgent,Height,Latitude,Longitude,ASN,Continent,organizationName
70015,Satoshi:0.16.3,658416,37.751,-97.822,AS20454,North America,SSASN2
70015,Satoshi:0.20.1,658416,-34.6033,-58.3816,AS27747,South America,Telecentro S.A.
70015,Satoshi:0.18.0,658416,43.6547,-79.3623,AS14061,North America,DIGITALOCEAN-ASN
70015,Satoshi:0.20.0,658416,35.7614,-78.6015,AS11426,North America,TWC-11426-CAROLINAS
70015,Satoshi:0.20.0,658416,34.7725,113.7266,AS37963,Asia,Hangzhou Alibaba
70014,Others,658416,43.62300000000001,-79.3936,AS12989,North America,StackPath LLC
70015,Satoshi:0.20.0,658416,47.4984,19.0404,AS5483,Europe,Magyar Telekom plc.
70015,Satoshi:0.18.1,658416,60.1719,24.9347,AS24940,Europe,Hetzner Online GmbH
70015,Others,658416,51.2993,9.491,AS35366,Europe,ISPpro Internet KG
70015,Satoshi:0.20.1,658415,32.8608,-79.9746,AS15169,North America,GOOGLE
70015,Satoshi:0.18.0,658416,35.69,139.69,AS2907,Asia,"Research Organization of Information and Systems, National Institute of Informatics"
70015,Satoshi:0.20.1,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.0,658416,40.4251,22.9361,AS6799,Europe,OTEnet S.A.
70015,Satoshi:0.20.1,658416,49.2,16.5333,AS31246,Europe,SMART Comp. a.s.
70015,Satoshi:0.18.1,658416,59.3527,5.2691,AS29695,Europe,Altibox AS
70015,Satoshi:0.20.0,658416,51.57100000000001,4.987,AS3265,Europe,Xs4all Internet BV
70015,Satoshi:0.20.1,658416,48.3938,11.7331,AS3209,Europe,Vodafone GmbH
70015,Others,658416,37.751,-97.822,AS16509,North America,AMAZON
70016,Satoshi:1.3.4,454934,-33.8591,151.2002,AS63949,Australia,"Linode, LLC"
70015,Satoshi:0.20.0,658416,52.3402,4.9084,AS6830,Europe,Liberty Global B.V.
70015,Satoshi:0.20.1,658416,61.2277,14.0393,AS3301,Europe,Telia Company AB
70013,Others,658416,47.4984,19.0404,AS6830,Europe,Liberty Global B.V.
70015,Satoshi:0.20.1,658416,50.0993,8.7852,AS8881,Europe,1&1 Versatel Deutschland GmbH
70015,Satoshi:0.20.1,658416,53.3331,-6.2489,AS8075,Europe,MICROSOFT-CORP-MSN-AS-BLOCK
70015,Satoshi:0.20.1,658415,22.25,114.1667,AS16509,Asia,AMAZON
70015,Satoshi:0.19.1,658416,32.7908,-96.8336,AS20473,North America,AS-CHOOPA
70015,Satoshi:0.20.1,658415,38.7167,-9.1333,AS3243,Europe,Servicos De Comunicacoes E Multimedia S.A.
70015,Satoshi:0.20.1,658415,37.4562,126.7288,AS16509,Asia,AMAZON
70015,Satoshi:0.20.1,658416,53.1378,6.4238,AS33915,Europe,Vodafone Libertel B.V.
70015,Satoshi:0.18.1,658416,51.5824,4.9859,AS50266,Europe,T-Mobile Thuis BV
70015,Satoshi:0.20.1,658416,51.5164,-0.09300000000000001,AS15169,Europe,GOOGLE
70015,Satoshi:0.18.0,658416,37.5985,126.9783,AS4766,Asia,Korea Telecom
70015,Satoshi:0.20.0,658416,48.3074,14.285,AS12605,Europe,LIWEST Kabelmedien GmbH
70015,Satoshi:0.20.1,658415,53.3331,-6.2489,AS16509,Europe,AMAZON
70015,Satoshi:0.20.0,658416,37.751,-97.822,AS46606,North America,UNIFIEDLAYER-AS-1
70015,Satoshi:0.20.1,658416,45.6286,9.2712,AS3269,Europe,Telecom Italia
70015,Others,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.0,658416,40.5511,-74.4606,AS20473,North America,AS-CHOOPA
70015,Satoshi:0.18.0,658416,45.4804,-122.5891,AS209,North America,CENTURYLINK-US-LEGACY-QWEST
70016,Satoshi:1.3.4,454934,1.2929,103.8547,AS63949,Asia,"Linode, LLC"
70015,Satoshi:0.19.1,658416,39.5449,-119.7572,AS11170,North America,ROLLERNETWORK
70015,Satoshi:0.20.1,658416,34.2001,-118.4456,AS7018,North America,ATT-INTERNET4
70015,Satoshi:0.20.1,658416,58.4676,8.801,AS2119,Europe,Telenor Norge AS
70015,Satoshi:0.19.0.1,658416,45.4995,-73.5848,AS16276,North America,OVH SAS
70015,Satoshi:0.20.0,658416,37.0313,-122.1198,AS7922,North America,COMCAST-7922
70015,Satoshi:0.19.1,658416,-23.627,-46.635,AS27699,South America,TELEFONICA BRASIL S.A
70015,Others,658416,43.6319,-79.3716,AS16276,North America,OVH SAS
70015,Satoshi:0.19.0.1,658416,37.751,-97.822,AS45102,North America,"Alibaba (US) Technology Co., Ltd."
70015,Satoshi:0.20.0,658416,48.5855,7.7418,AS8972,Europe,Host Europe GmbH
70015,Satoshi:0.20.1,658416,52.3759,4.8975,AS8075,Europe,MICROSOFT-CORP-MSN-AS-BLOCK
70015,Satoshi:0.19.1,658416,40.793,-74.0247,AS14061,North America,DIGITALOCEAN-ASN
70015,Satoshi:0.19.1,658416,59.7869,10.4442,AS41164,Europe,Telia Norge AS
70015,Satoshi:0.19.1,658415,40.2685,-92.7172,AS394778,North America,NEMR
70015,Satoshi:0.20.0,658416,44.0575,12.5653,AS30722,Europe,Vodafone Italia S.p.A.
70015,Satoshi:0.20.0,658416,47.7,10.3475,AS3209,Europe,Vodafone GmbH
70015,Satoshi:0.20.1,658416,37.7506,-122.4121,AS46375,North America,AS-SONICTELECOM
70015,Satoshi:0.20.0,658416,34.7725,113.7266,AS133776,Asia,Quanzhou
70015,Satoshi:0.20.1,658416,37.751,-97.822,AS7979,North America,SERVERS-COM
70015,Satoshi:0.19.0.1,658416,48.8582,2.3387,AS12322,Europe,Free SAS
70015,Satoshi:0.16.3,658416,49.405,11.1617,AS51167,Europe,Contabo GmbH
70015,Satoshi:0.20.0,658416,40.4251,22.9361,AS6799,Europe,OTEnet S.A.
70015,Satoshi:0.20.0,658416,60.1597,24.7984,AS42621,Europe,LPOnet Osk Anl
70015,Satoshi:0.20.0,658416,51.9157,4.3862,AS15435,Europe,DELTA Fiber Nederland B.V.
70016,Satoshi:1.3.4,454934,51.5164,-0.09300000000000001,AS63949,Europe,"Linode, LLC"
70015,Satoshi:0.20.0,658416,-33.8591,151.2002,AS63949,Australia,"Linode, LLC"
70016,Others,658416,49.405,11.1617,AS51167,Europe,Contabo GmbH
70015,Satoshi:0.20.1,658415,49.2183,-122.9093,AS5645,North America,TEKSAVVY
70015,Satoshi:0.19.1,658416,50.7688,6.0758,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.19.1,658416,52.0628,4.5417,AS33915,Europe,Vodafone Libertel B.V.
70012,Others,658416,0.0,0.0,,TOR,Unknown Organization
70015,Satoshi:0.20.1,658415,55.7386,37.6068,AS59504,Europe,Vpsville LLC
70015,Satoshi:0.20.1,658416,51.5164,-0.09300000000000001,AS15169,Europe,GOOGLE
70015,Satoshi:0.20.1,658416,52.2998,9.447000000000001,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.19.1,658416,42.8169,-1.6432,AS12357,Europe,Vodafone Spain
70015,Satoshi:0.17.1,658416,42.69600000000001,23.331999999999997,AS44901,Europe,Belcloud LTD
70015,Satoshi:0.19.1,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.0,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.17.1,658416,54.3581,59.4361,AS28812,Europe,PJSC Bashinformsvyaz
70015,Others,658416,37.3931,-121.962,AS7922,North America,COMCAST-7922
70015,Satoshi:0.20.1,658415,-33.8591,151.2002,AS16509,Australia,AMAZON
70015,Satoshi:0.20.1,658416,53.5735,9.9511,AS3209,Europe,Vodafone GmbH
70015,Satoshi:0.20.0,658416,37.0902,-8.2508,AS12353,Europe,Vodafone Portugal - Communicacoes Pessoais S.A.
70015,Satoshi:0.18.1,658416,22.2795,114.146,AS199524,Asia,G-Core Labs S.A.
70015,Satoshi:0.20.1,658416,52.3824,4.8995,AS49981,Europe,WorldStream B.V.
70012,Others,1217121,55.7386,37.6068,AS13259,Europe,Delta Telesystems Ltd.
70015,Satoshi:0.19.0.1,658416,39.385999999999996,-76.54,AS701,North America,UUNET
70015,Satoshi:0.20.1,658416,51.6518,-0.1933,AS2856,Europe,British Telecommunications PLC
70015,Satoshi:0.20.0,658416,12.9719,77.5937,AS14061,Asia,DIGITALOCEAN-ASN
70015,Satoshi:0.20.1,658415,26.1858,-80.24,AS7922,North America,COMCAST-7922
70015,Satoshi:0.20.1,658416,46.873999999999995,7.2773,AS6830,Europe,Liberty Global B.V.
70015,Satoshi:0.20.1,658415,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.0,658416,52.1539,5.4083,AS50266,Europe,T-Mobile Thuis BV
70015,Satoshi:0.20.1,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.19.1,658416,49.3048,10.5931,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.0,658416,47.1364,8.5853,AS13030,Europe,Init7 (Switzerland) Ltd.
70015,Others,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.18.1,658416,37.751,-97.822,AS22612,North America,NAMECHEAP-NET
70015,Others,729733,39.9288,116.3889,AS58593,Asia,"Shanghai Blue Cloud Technology Co.,Ltd"
70016,Others,542486,52.199,4.4006,AS33915,Europe,Vodafone Libertel B.V.
70015,Satoshi:0.19.1,658416,38.6364,-90.1985,AS40021,North America,CONTABO
70015,Satoshi:0.19.0.1,658416,37.751,-97.822,AS36352,North America,AS-COLOCROSSING
70015,Satoshi:0.20.1,658416,55.7522,37.6156,AS35048,Europe,Biterika Group LLC
70015,Satoshi:0.18.0,658416,48.8582,2.3387,AS16276,Europe,OVH SAS
70015,Satoshi:0.20.1,658415,37.4562,126.7288,AS16509,Asia,AMAZON
70015,Satoshi:0.20.1,658415,47.3667,8.55,AS15169,Europe,GOOGLE
70015,Satoshi:0.20.1,658416,52.5876,-1.9828,AS6871,Europe,British Telecommunications PLC
70015,Others,658416,50.6974,3.178,AS16276,Europe,OVH SAS
70015,Satoshi:0.20.1,658416,51.6815,-3.903,AS12576,Europe,EE Limited
70015,Satoshi:0.20.1,658413,25.0478,121.5318,AS15169,Asia,GOOGLE
70015,Satoshi:0.20.1,658416,37.2808,-121.9572,AS7922,North America,COMCAST-7922
70015,Satoshi:0.19.0.1,658416,51.05,13.75,AS20676,Europe,Plusnet GmbH
70015,Satoshi:0.20.1,658416,42.6833,23.3167,AS8866,Europe,Vivacom
70015,Satoshi:0.20.1,658415,47.9494,14.4527,AS1901,Europe,A1 Telekom Austria AG
70015,Satoshi:0.20.1,658416,49.8984,-97.1405,AS6327,North America,SHAW
70015,Satoshi:0.20.1,658416,37.751,-97.822,AS13886,North America,CLOUD-SOUTH
70015,Others,658416,0.0,0.0,,TOR,Unknown Organization
70015,Satoshi:0.20.0,658416,38.5793,-90.42200000000001,AS20115,North America,CHARTER-20115
70012,Others,1171596,42.6833,23.3167,AS43205,Europe,Bulsatcom EAD
70015,Satoshi:0.18.0,658416,32.8246,-117.1971,AS20001,North America,TWC-20001-PACWEST
70015,Satoshi:0.17.1,658416,32.0989,-110.727,AS22773,North America,ASN-CXA-ALL-CCI-22773-RDC
70015,Others,658415,37.751,-97.822,AS14618,North America,AMAZON
70015,Satoshi:0.20.0,658416,40.4251,22.9361,AS6799,Europe,OTEnet S.A.
70015,Satoshi:0.20.0,658416,48.8582,2.3387,AS16276,Europe,OVH SAS
70015,Satoshi:0.18.0,658416,49.405,11.1617,AS51167,Europe,Contabo GmbH
70015,Satoshi:0.20.1,658416,52.3824,4.8995,AS49981,Europe,WorldStream B.V.
70015,Others,658416,37.3417,-121.9753,AS14061,North America,DIGITALOCEAN-ASN
70012,Others,658416,49.405,11.1617,AS51167,Europe,Contabo GmbH
70016,Satoshi:1.3.4,454934,35.685,139.7514,AS63949,Asia,"Linode, LLC"
70016,Satoshi:1.3.4,454937,1.2929,103.8547,AS63949,Asia,"Linode, LLC"
70015,Satoshi:0.18.0,658416,37.751,-97.822,AS14618,North America,AMAZON
70015,Others,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.1,658415,41.3054,-73.1217,AS7922,North America,COMCAST-7922
70015,Others,658416,52.2998,9.447000000000001,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.17.1,658416,0.0,0.0,,TOR,Unknown Organization
70015,Satoshi:0.20.1,658416,-35.2828,149.1283,AS7545,Australia,TPG Telecom Limited
70015,Satoshi:0.20.1,658415,52.352,4.9392,AS14061,Europe,DIGITALOCEAN-ASN
70015,Satoshi:0.19.0.1,658416,1.3667,103.8,AS45102,Asia,"Alibaba (US) Technology Co., Ltd."
70015,Satoshi:0.20.1,658415,19.0748,72.8856,AS16509,Asia,AMAZON
70015,Satoshi:0.19.1,658415,41.376999999999995,-81.6588,AS7018,North America,ATT-INTERNET4
70015,Satoshi:0.20.1,658416,39.0481,-77.4728,AS14618,North America,AMAZON
70015,Satoshi:0.16.3,658416,35.698,51.4115,AS60631,Asia,Pars Parva System LLC
70015,Satoshi:0.19.0.1,658416,45.8491,-119.7143,AS16509,North America,AMAZON
70015,Satoshi:0.19.1,658416,51.5752,0.1875,AS5089,Europe,Virgin Media Limited
70015,Satoshi:0.20.1,658415,37.3931,-121.962,AS14061,North America,DIGITALOCEAN-ASN
70015,Satoshi:0.18.0,658416,52.2579,6.1556,AS25596,Europe,Cambrium IT Services B.V.
70015,Satoshi:0.18.1,658416,49.405,11.1617,AS51167,Europe,Contabo GmbH
70015,Satoshi:0.20.1,658416,1.314,103.6839,AS14061,Asia,DIGITALOCEAN-ASN
70015,Others,729734,39.9288,116.3889,AS58593,Asia,"Shanghai Blue Cloud Technology Co.,Ltd"
70015,Satoshi:0.20.1,658416,39.9636,-104.9072,AS7922,North America,COMCAST-7922
70015,Satoshi:0.20.1,658415,22.2795,114.146,AS16509,Asia,AMAZON
70015,Satoshi:0.18.1,658416,32.2628,-81.0647,AS11426,North America,TWC-11426-CAROLINAS
70015,Satoshi:0.20.1,658415,45.4995,-73.5848,AS15169,North America,GOOGLE
70015,Satoshi:0.19.1,658416,51.5415,-0.0601,AS5089,Europe,Virgin Media Limited
70016,Others,658416,60.1719,24.9347,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.19.0.1,658416,26.5833,106.7167,AS37963,Asia,Hangzhou Alibaba
70015,Satoshi:0.19.0.1,658416,55.7386,37.6068,AS49181,Europe,LLC GCX
70015,Satoshi:0.20.0,658416,34.7725,113.7266,AS37963,Asia,Hangzhou Alibaba
70015,Satoshi:0.18.1,658416,22.25,114.1667,AS45102,Asia,"Alibaba (US) Technology Co., Ltd."
70015,Satoshi:0.18.0,658416,0.0,0.0,,TOR,Unknown Organization
70015,Satoshi:0.20.1,658415,51.2993,9.491,AS197540,Europe,netcup GmbH
70015,Satoshi:0.20.1,658416,41.4866,-81.8037,AS7018,North America,ATT-INTERNET4
70015,Satoshi:0.19.1,658416,42.4597,-71.0638,AS7922,North America,COMCAST-7922
70015,Satoshi:0.20.1,658416,48.8582,2.3387,AS12876,Europe,Online S.a.s.
70015,Satoshi:0.17.1,658416,48.8582,2.3387,AS16276,Europe,OVH SAS
70015,Satoshi:0.19.1,658416,52.0054,6.0292,AS1136,Europe,KPN B.V.
70015,Satoshi:0.20.1,658415,19.0748,72.8856,AS16509,Asia,AMAZON
70015,Satoshi:0.20.0,658416,48.8582,2.3387,AS16276,Europe,OVH SAS
70015,Satoshi:0.20.1,658416,32.9473,-96.7028,AS63949,North America,"Linode, LLC"
70015,Satoshi:0.18.1,658416,47.2145,-1.5512,AS3215,Europe,Orange
70015,Satoshi:0.18.0,658416,34.0544,-118.244,AS15169,North America,GOOGLE
70016,Satoshi:1.3.4,454934,43.6644,-79.4195,AS63949,North America,"Linode, LLC"
70015,Satoshi:0.18.1,658416,41.815,-71.3663,AS701,North America,UUNET
70016,Satoshi:1.3.4,454935,32.9473,-96.7028,AS63949,North America,"Linode, LLC"
70015,Satoshi:0.20.1,658415,52.352,4.9392,AS14061,Europe,DIGITALOCEAN-ASN
70016,Satoshi:1.3.4,454934,43.6644,-79.4195,AS63949,North America,"Linode, LLC"
70015,Satoshi:0.20.1,658416,52.2488,21.0024,AS6830,Europe,Liberty Global B.V.
70015,Satoshi:0.20.0,658415,48.8582,2.3387,AS16276,Europe,OVH SAS
70015,Satoshi:0.18.1,658416,34.7725,113.7266,AS45090,Asia,Shenzhen Tencent Computer Systems Company Limited
70015,Satoshi:0.20.1,658416,48.8607,2.3281,AS12876,Europe,Online S.a.s.
70015,Satoshi:0.20.1,658416,45.9197,6.1439,AS12322,Europe,Free SAS
70015,Satoshi:0.18.0,658416,49.7498,6.1661,AS5577,Europe,root SA
70015,Satoshi:0.19.0.1,658416,42.8674,-71.3793,AS13672,North America,FAIRPO-3
70015,Satoshi:0.20.1,658415,37.5985,126.9783,AS139070,Asia,GOOGLE
70015,Satoshi:0.20.1,658416,1.314,103.6839,AS14061,Asia,DIGITALOCEAN-ASN
70015,Satoshi:0.20.0,658416,42.6833,23.3167,AS197304,Europe,Dilis Grup EOOD
70012,Others,658416,39.0481,-77.4728,AS14618,North America,AMAZON
70015,Satoshi:0.20.1,658415,1.2929,103.8547,AS15169,Asia,GOOGLE
70015,Satoshi:0.20.1,658416,51.2993,9.491,AS6724,Europe,Strato AG
70015,Satoshi:0.19.1,658416,51.4506,5.3978,AS20857,Europe,Transip B.V.
70015,Satoshi:0.19.1,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.1,658416,62.4679,6.1661,AS56655,Europe,TerraHost AS
70015,Others,658416,45.5481,9.1789,AS28716,Europe,Reti Telematiche Italiane S.p.A. (Retelit S.p.A.)
70015,Satoshi:0.16.3,658416,0.0,0.0,,TOR,Unknown Organization
70015,Satoshi:0.20.1,658416,47.9047,1.9076,AS3215,Europe,Orange
70015,Satoshi:0.18.0,658416,52.0304,-0.7864,AS8468,Europe,Entanet
70015,Satoshi:0.18.1,658416,25.0478,121.5318,AS15169,Asia,GOOGLE
70015,Satoshi:0.18.0,658416,45.8491,-119.7143,AS16509,North America,AMAZON
70015,Satoshi:0.16.3,658416,34.7725,113.7266,AS37963,Asia,Hangzhou Alibaba
70015,Satoshi:0.20.1,658416,55.7386,37.6068,AS29182,Europe,JSC The First
70015,Satoshi:0.18.0,658416,52.352,4.9392,AS14061,Europe,DIGITALOCEAN-ASN
70015,Satoshi:0.20.1,658416,55.7386,37.6068,AS50340,Europe,OOO Network of data-centers Selectel
70015,Satoshi:0.20.0,658416,56.9496,24.0978,AS12578,Europe,SIA Tet
70015,Others,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70016,Others,1171320,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.0,658416,34.1354,-117.59899999999999,AS5650,North America,FRONTIER-FRTR
70015,Satoshi:0.20.1,658416,33.4889,-112.2173,AS22773,North America,ASN-CXA-ALL-CCI-22773-RDC
70015,Satoshi:0.20.1,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70016,Satoshi:1.3.4,454934,19.0748,72.8856,AS63949,Asia,"Linode, LLC"
70015,Satoshi:0.20.0,658416,38.5753,-90.2651,AS20115,North America,CHARTER-20115
70015,Satoshi:0.20.1,658416,39.9573,-86.277,AS30600,North America,AS-CMN
70015,Satoshi:0.20.1,658416,12.9719,77.5937,AS14061,Asia,DIGITALOCEAN-ASN
70015,Satoshi:0.20.1,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.0,658416,51.2993,9.491,AS6724,Europe,Strato AG
70015,Satoshi:0.18.1,658416,37.751,-97.822,AS14618,North America,AMAZON
70015,Others,658416,50.1188,8.6843,AS14061,Europe,DIGITALOCEAN-ASN
70015,Satoshi:0.20.1,658416,47.4984,19.0404,AS5483,Europe,Magyar Telekom plc.
70015,Satoshi:0.19.0.1,658416,22.25,114.1667,AS45102,Asia,"Alibaba (US) Technology Co., Ltd."
70015,Satoshi:0.18.0,658416,52.2488,21.0024,AS16276,Europe,OVH SAS
70015,Satoshi:0.20.1,658416,51.7083,5.3026,AS49981,Europe,WorldStream B.V.
70015,Satoshi:0.20.1,658415,43.6653,-79.4343,AS5645,North America,TEKSAVVY
70015,Satoshi:0.18.1,658416,51.0803,6.3118,AS24940,Europe,Hetzner Online GmbH
70015,Others,658416,50.0848,14.4112,AS24971,Europe,Master Internet s.r.o.
70015,Satoshi:0.20.1,658416,48.8582,2.3387,AS203476,Europe,GANDI SAS
70015,Satoshi:0.20.1,658416,52.3759,4.8975,AS49981,Europe,WorldStream B.V.
70015,Satoshi:0.20.1,658415,50.1188,8.6843,AS15169,Europe,GOOGLE
70015,Satoshi:0.20.1,658416,45.5343,-73.52199999999998,AS5769,North America,VIDEOTRON
70015,Satoshi:0.20.0,658416,49.5488,11.0087,AS680,Europe,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.
70015,Satoshi:0.20.1,658416,48.8582,2.3387,AS16276,Europe,OVH SAS
70015,Satoshi:0.19.1,658416,52.352,4.9392,AS14061,Europe,DIGITALOCEAN-ASN
70015,Satoshi:0.20.0,658416,-33.3667,-70.5167,AS18822,South America,Manquehuenet
70015,Satoshi:0.20.1,658416,37.3528,-121.9543,AS47066,North America,PRGMR
70015,Satoshi:0.18.1,658416,60.1719,24.9347,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.0,658416,49.2667,16.6,AS35613,Europe,"NetDataComm, s.r.o."
70015,Satoshi:0.20.1,658415,37.3388,-121.8914,AS16509,North America,AMAZON
70015,Satoshi:0.20.1,658415,-23.5475,-46.6361,AS16509,South America,AMAZON
70015,Satoshi:0.20.1,658416,35.3189,126.9839,AS4766,Asia,Korea Telecom
70015,Satoshi:0.20.0,658416,31.0449,121.4012,AS45102,Asia,"Alibaba (US) Technology Co., Ltd."
70015,Satoshi:0.18.0,658416,40.793,-74.0247,AS14061,North America,DIGITALOCEAN-ASN
70015,Satoshi:0.18.0,658416,37.751,-97.822,AS14618,North America,AMAZON
70015,Satoshi:0.20.1,658416,47.4919,19.05,AS62292,Europe,EZIT Kft.
70015,Satoshi:0.19.1,658416,43.6644,-79.4195,AS63949,North America,"Linode, LLC"
70015,Satoshi:0.20.1,658416,46.5431,14.9692,AS5603,Europe,"Telekom Slovenije, d.d."
70015,Satoshi:0.20.0,658416,32.8954,-105.948,AS11711,North America,TULAROSA-COMMUNICATIONS
70015,Satoshi:0.18.1,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.16.3,658416,55.7386,37.6068,AS8790,Europe,State Educational Institution of Higher Professional Education Petrozavodsk State University
70015,Satoshi:0.20.1,658415,0.0,0.0,,TOR,Unknown Organization
70015,Others,658416,37.3417,-121.9753,AS14061,North America,DIGITALOCEAN-ASN
70015,Satoshi:0.20.1,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.0,658416,56.0,24.0,AS16125,Europe,UAB Cherry Servers
70015,Satoshi:0.20.1,658416,51.2993,9.491,AS201206,Europe,Droptop GmbH
70015,Satoshi:0.20.1,658415,0.0,0.0,TOR,TOR,Tor network
70015,Others,658416,51.5164,-0.09300000000000001,AS8943,Europe,Jump Networks Ltd
70015,Satoshi:0.20.1,658416,47.3667,8.55,AS57370,Europe,Bluewin
70015,Satoshi:0.18.1,658416,22.25,114.1667,AS133115,Asia,HK Kwaifong Group Limited
70015,Satoshi:0.18.1,658416,29.6825,-82.3606,AS22773,North America,ASN-CXA-ALL-CCI-22773-RDC
70015,Satoshi:0.19.1,658415,29.7439,-95.6067,AS7018,North America,ATT-INTERNET4
70002,Others,2348265,22.2795,114.146,AS45102,Asia,"Alibaba (US) Technology Co., Ltd."
70015,Satoshi:0.20.1,658415,51.5164,-0.09300000000000001,AS16509,Europe,AMAZON
70016,Satoshi:1.3.4,454937,35.685,139.7514,AS63949,Asia,"Linode, LLC"
70015,Satoshi:0.20.0,658416,-33.8591,151.2002,AS4764,Australia,Aussie Broadband
70015,Satoshi:0.18.1,658416,35.685,139.7514,AS63949,Asia,"Linode, LLC"
70015,Satoshi:0.20.1,658416,55.7522,37.6156,AS42610,Europe,Rostelecom
70015,Satoshi:0.20.1,658416,0.0,0.0,,TOR,Unknown Organization
99999,Others,658415,39.1541,-76.717,AS6405,North America,AIN
70015,Others,658416,57.1453,-2.0945,AS6871,Europe,British Telecommunications PLC
70015,Satoshi:0.20.1,658416,50.1188,8.6843,AS30823,Europe,combahton GmbH
70015,Satoshi:0.19.0.1,658416,59.8457,10.7823,AS2116,Europe,Globalconnect As
70015,Satoshi:0.20.1,658416,46.9481,7.4474,AS13030,Europe,Init7 (Switzerland) Ltd.
70015,Satoshi:0.18.1,658416,33.1177,-96.6791,AS7018,North America,ATT-INTERNET4
70015,Satoshi:0.20.1,658415,49.2,16.3667,AS6830,Europe,Liberty Global B.V.
70015,Satoshi:0.19.0.1,658416,33.4849,-86.8596,AS7018,North America,ATT-INTERNET4
70016,Others,658416,49.8119,73.0969,AS203087,Asia,PE Fedinyak Sergey Vyacheslavovich
70015,Satoshi:0.20.1,658415,59.1882,18.123,AS8473,Europe,Bahnhof AB
70015,Others,658416,52.3824,4.8995,AS49981,Europe,WorldStream B.V.
70015,Satoshi:0.19.1,658416,53.5659,10.0254,AS6805,Europe,Telefonica Germany
70015,Satoshi:0.20.1,658415,35.685,139.7514,AS16509,Asia,AMAZON
70015,Satoshi:0.20.1,658415,45.4643,9.1895,AS16509,Europe,AMAZON
70015,Satoshi:0.18.1,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.1,658416,60.1719,24.9347,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.0,658416,50.1273,8.6895,AS20676,Europe,Plusnet GmbH
70016,Satoshi:1.3.4,454934,51.5164,-0.09300000000000001,AS63949,Europe,"Linode, LLC"
70015,Satoshi:0.20.1,658416,43.6349,-116.2023,AS11492,North America,CABLEONE
70015,Satoshi:0.20.1,658416,51.5708,-0.1033,AS13037,Europe,Zen Internet Ltd
70015,Satoshi:0.19.0.1,658415,47.5922,17.0289,AS6830,Europe,Liberty Global B.V.
70015,Satoshi:0.20.1,658416,49.2167,16.55,AS6830,Europe,Liberty Global B.V.
70015,Satoshi:0.19.0.1,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.18.1,658416,56.2342,36.9303,AS12714,Europe,Net By Net Holding LLC
70012,Others,658416,59.3247,18.055999999999997,AS50066,Europe,Serious Tubes Networks
70015,Satoshi:0.18.1,658416,1.2874,103.8144,AS45102,Asia,"Alibaba (US) Technology Co., Ltd."
70015,Satoshi:0.17.1,658416,59.8944,30.2642,AS35807,Europe,SkyNet Ltd.
