,date,userName,isEdited,title,review,rating,developerResponse,review_basic_clean,sentiment,negative confidence score,neutral confidence score,positive confidence score,Key Phrases
809,2020-05-13 11:13:42,Maisy Perry,False,Keeps crashing,I’ve downloaded the app three times now and it keeps crashing every time I try to log in. Waste of time and frustrating. Not worth the effort.,1,"{'id': 15458277, 'body': ""Hi there, we're so sorry to hear these issues you've experienced. Can you please email us via AUrewards@bp.com and we'll look into this?"", 'modified': '2020-05-21T03:15:08Z'}",Ive downloaded app three time keep crashing every time I try log Waste time frustrating Not worth effort,negative,0.99,0.01,0.0,"app, time, effort"
810,2020-05-13 11:26:58,noappiphone10,False,Can’t even set up,"Could not even log in, done password & email verification then it just keeps crashing & wont allow me to set up",1,"{'id': 15458283, 'body': ""Hi there, we apologise for the inconvenience caused. Can you please email us via AUrewards@bp.com and we'll resolve this for you?"", 'modified': '2020-05-21T03:15:21Z'}",Could even log done password email verification keep crashing wont allow set,negative,0.99,0.01,0.0,"email verification, password"
811,2020-05-16 10:51:17,danielkwood,False,Needs speed improvements,"The app itself and Qantas rewards are good. However, the app loads too slow and when you are in store it shouldn’t take so long to get into the app and display the membership card barcode for scanning.",3,"{'id': 15458302, 'body': ""Hi there, we're sorry to hear you've been experienced some delays on the app. Thanks for letting us know, we'll share this with our team"", 'modified': '2020-05-21T03:16:34Z'}",The app Qantas reward good However app load slow store shouldnt take long get app display membership card barcode scanning,mixed,0.48,0.02,0.5,"membership card barcode, Qantas rewards, app, store, scanning"
812,2020-05-17 06:26:19,Colin 15,False,App keeps crashing,I went to use the app for the first time  and every time I opened the app it crashed or would not open the rewards card then an error message would oops something went wrong. Needs some work.,2,"{'id': 15458306, 'body': ""Hi there, so sorry for the inconvenience caused. Can you please email us via AUrewards@bp.com and we'll resolve this for you?"", 'modified': '2020-05-21T03:16:42Z'}",I went use app first time every time I opened app crashed would open reward card error message would oops something went wrong Needs work,negative,0.74,0.19,0.07,"first time, rewards card, error message, app, something, work"
813,2020-05-21 11:57:46,Nav lehal,False,Enjoying,"Nice, cosy app",5,"{'id': 15584062, 'body': ""Hi there, great to hear you're loving BPMe 😊"", 'modified': '2020-05-26T23:48:01Z'}",Nice cosy app,positive,0.0,0.0,1.0,"cosy app, Nice"
814,2020-05-25 11:37:56,__emb,False,Hard to use,Technology is outdated. I forgot my password and am unable to reset it as the email I get to reset just takes me back to the same landing page. I tried to email for support and got told to update my app even though I’m using the most current version. So I’m still locked out of my account.,1,,Technology outdated I forgot password unable reset email I get reset take back landing page I tried email support got told update app even though Im using current version So Im still locked account,negative,0.84,0.16,0.0,"same landing page, current version, Technology, password, email, support, app, account"
815,2020-05-25 21:23:54,nat0742719675,False,Unable to activate no rewards,Always says “sorry something when they wrong please try again later” for the past 2 weeks.,1,"{'id': 15711049, 'body': ""Hi there, we apologise for the inconvenience caused. Can you please email us via AUrewards@bp.com and we'll help you get setup"", 'modified': '2020-06-01T23:43:23Z'}",Always say sorry something wrong please try later past week,negative,1.0,0.0,0.0,past 2 weeks
816,2020-05-26 03:18:33,SciFiFan71,False,Enter Mileage,Pay for fuel was easy to use. I would love to be able to add a note or enter mileage for the transaction.,4,"{'id': 15711050, 'body': ""Hi there, so happy you're finding it easy to use so far! We're grateful for your feedback, which we'll share with our development team"", 'modified': '2020-06-01T23:43:35Z'}",Pay fuel easy use I would love able add note enter mileage transaction,positive,0.0,0.0,1.0,"Pay, fuel, note, mileage, transaction"
817,2020-05-26 11:41:45,Barosh17,False,Overcharging,Not really happy with every payment for petrol you charge me additional $1. I sent you an email which was pretty hard to find. But didn’t get any answer. It’s not really good service.,1,"{'id': 15711058, 'body': 'Hi there, this is a $1 pre-authorisation hold which is used to verify your card and will be released back to you by your card issuer or bank. The time it takes for this to be released would normally be around 5 to 10 days, depending on your card issuer or bank. You may see the $1 pre-authorisation amount when you add a new payment method to your BPme account and when you fill up, but it is not a BPme charge.', 'modified': '2020-06-01T23:44:09Z'}",Not really happy every payment petrol charge additional I sent email pretty hard find But didnt get answer Its really good service,negative,0.98,0.02,0.0,"good service, payment, petrol, email, answer"
818,2020-05-27 04:30:40,Anna0912,False,"Great, until the issues set in","I’ve had this app twice now, by using 2 different email addresses. I’ve had to re-download the app and re-register with a different email address because it simply stopped working out of the blue one day. I sent an email to support but I was asked to send in so many technical answers, it was easier just to begin the whole process again. Second time around, same thing has happened. The idea is awesome, it’s so convenient not having to walk in to pay for fuel, but again, randomly, the app is “experiencing technical issues”. That’s all I get, no automatic email from BP explaining why my app won’t work or giving me a workaround, I’m expected to find a solution on my own or email support and answer questions that no one has time for. I’ve also often found myself waiting in my car, in the forecourt of BP for over 10 minutes whilst the clerk processes my payment inside, even though I can see the station is empty. Maybe when a customer is not standing in front of you, the sense of urgency is lessened, but that’s not the developer’s issue, although it certainly makes the app less convenient.",1,"{'id': 15741791, 'body': 'Hi Anna, we apologise for the inconvenience caused. Please know we have shared your feedback with our technical team to resolve ASAP. Thanks for letting us know', 'modified': '2020-06-03T06:14:24Z'}",Ive app twice using different email address Ive redownload app reregister different email address simply stopped working blue one day I sent email support I asked send many technical answer easier begin whole process Second time around thing happened The idea awesome convenient walk pay fuel randomly app experiencing technical issue Thats I get automatic email BP explaining app wont work giving workaround Im expected find solution email support answer question one time Ive also often found waiting car forecourt BP minute whilst clerk process payment inside even though I see station empty Maybe customer standing front sense urgency lessened thats developer issue although certainly make app le convenient,mixed,0.5,0.04,0.46,"many technical answers, experiencing technical issues, 2 different email addresses, automatic email, same thing, email support, app, blue, day, process, Second, idea, fuel, BP, workaround, solution, questions, one, time, car, forecourt, 10 minutes, clerk, payment, station, customer, front, sense, urgency, developer"
819,2020-05-28 23:26:55,Oz Man11,False,Totally in useable with iPhone,This is the most useless app I have ever tried to use . Totally unhelpful and repeatedly get messages saying something went wrong. unfortunately  I am now unable to use BP petrol or services any more. What a shame the Virgin rewards app was so good,1,"{'id': 15736958, 'body': ""Hi there, we're so sorry to hear this and apologise for the inconvenience caused. Please feel free to reach out to us if you change your mind via AUrewards@bp.com and we can help you get set up"", 'modified': '2020-06-03T00:40:07Z'}",This useless app I ever tried use Totally unhelpful repeatedly get message saying something went wrong unfortunately I unable use BP petrol service What shame Virgin reward app good,negative,0.99,0.0,0.01,"Virgin rewards app, useless app, BP petrol, messages, something, services"
820,2020-05-31 00:40:24,Flabby toes,False,Unable to link BP Rewards,"Keep getting an error message of “Sorry, something went wrong. Please try again”",2,"{'id': 15760721, 'body': 'Hi there, we apologise for the inconvenience caused. Please feel free to reach out to us via AUrewards@bp.com and we can help you get sorted', 'modified': '2020-06-03T23:24:09Z'}",Keep getting error message Sorry something went wrong Please try,negative,1.0,0.0,0.0,"error message, Sorry, something"
821,2020-05-31 04:51:37,dsy2020,False,Useless app,"The app doesn’t work, the website doesn’t work either. An error message keeps appearing and telling me to “try again later” after several attempts on the app and several attempts on the website, I still cannot even load either to do anything at all.",1,"{'id': 15760722, 'body': ""Hi there, we're so sorry to hear this and apologise for the inconvenience caused. Please can you send us a message via AUrewards@bp.com and we can help resolve this?"", 'modified': '2020-06-03T23:24:21Z'}",The app doesnt work website doesnt work either An error message keep appearing telling try later several attempt app several attempt website I still cannot even load either anything,negative,0.99,0.01,0.0,"error message, several attempts, app, website"
822,2020-06-03 19:23:49,The app master 1098,False,Unable to log in,The set up is very time consuming. 10 password impractical. Won’t move forward after I accept T and C’s. Frustrating. Sorry!!,1,"{'id': 15787097, 'body': ""Hi there, we're sorry to hear your frustration. Thank you for your feedback, we would appreciate hearing more regarding your experience on the app. If you could contact us via AUrewards@bp.com and we'll look into this?"", 'modified': '2020-06-05T01:57:33Z'}",The set time consuming password impractical Wont move forward I accept T Cs Frustrating Sorry,negative,0.91,0.08,0.01,"10 password impractical, Frustrating"
823,2020-06-06 10:05:08,Mindfulnessist,False,Too many verification steps,"Too many verification steps when setting up the account which is slightly annoying. Once the password is setup, you are again asked to verify the code via your email. App is slow in loading menus after a button is pressed. Apart from these two factors the functions are quite convenient. :)",4,"{'id': 15830419, 'body': 'Hi there, thank you for taking the time in providing your feedback. Our verification step is a safety measure for when you login to a new device or browser - we’re just double checking this login attempt is you.  Pleased to hear that you are finding the app convenient 😊', 'modified': '2020-06-08T01:11:43Z'}",Too many verification step setting account slightly annoying Once password setup asked verify code via email App slow loading menu button pressed Apart two factor function quite convenient,mixed,0.51,0.02,0.47,"many verification steps, two factors, account, password, code, email, App, menus, button, functions"
824,2020-06-08 06:26:08,Quizqy,False,Unable to use it,"I was soooo disappointed to purchase fuel at my local BP only to find I can’t use the app there. They’re not ready for it apparently :((. After writing this review I received a swift reply from the developer on how to find a BP which uses the app. I’ve upgraded my rating due to the prompt and useful reply from the developer, very proactive. (Looking forward to actually using it!!). Makes me think the developer is looking for constructive  feedback and trying to improve user experience.",5,"{'id': 15885430, 'body': ""Hi there,  thank you for your feedback and we are sorry for the inconvenience this has caused you. To assist in searching for another BP site in your area, open app, go to 'store finder', map will show icon with an image of  ‘mobile'  ticked in green.  This icon indicates that relevant site is BPme enabled for fuels.  Hope this helps :-). \n\n10/6/20 Hi there, thank you for your updated review, much appreciated. Enjoy using the app :-)\n\n"", 'modified': '2020-06-10T00:24:44Z'}",I soooo disappointed purchase fuel local BP find I cant use app Theyre ready apparently After writing review I received swift reply developer find BP us app Ive upgraded rating due prompt useful reply developer proactive Looking forward actually using Makes think developer looking constructive feedback trying improve user experience,mixed,0.31,0.11,0.58,"swift reply, useful reply, constructive  feedback, user experience, local BP, fuel, app, review, developer, rating, prompt"
825,2020-06-08 09:15:07,Bunki94,False,App freezes,App freezes every time i try to signup,1,"{'id': 15885391, 'body': ""Hi there, we appreciate you sharing your feedback and apologise for the inconvenience caused. Can you please email us via AUrewards@bp.com if this continues and we'll look into this."", 'modified': '2020-06-10T00:20:02Z'}",App freeze every time try signup,negative,1.0,0.0,0.0,App
826,2020-06-09 20:09:18,capsri,False,Needs Improvement,This App us a good attempt but it does not allow me to link my Qantas ff card for rewards and is very slow at the bowser - it would be quicker to walk into the store.,2,"{'id': 15911904, 'body': 'Hi there, thanks so much for the feedback.  Would you be able to check that you have entered the same surname as your QFF account? Or check that QFF account has not expired.  Otherwise, we would be happy to help by emailing us on AUrewards@bp.com', 'modified': '2020-06-11T02:26:08Z'}",This App u good attempt allow link Qantas ff card reward slow bowser would quicker walk store,negative,0.55,0.0,0.45,"Qantas ff card, good attempt, rewards, bowser, store"
827,2020-06-09 22:39:29,Good fun;],False,Link to Apple Wallet,"Great app, linking it to Apple wallet would make it awesome:)",5,"{'id': 15913911, 'body': ""Thank you very much for your 4-star review.  Will pass on your feedback re linking Apple wallet to our Dev Team. Glad you're finding the app easy and convenient to use :-) "", 'modified': '2020-06-11T04:40:08Z'}",Great app linking Apple wallet would make awesome,positive,0.0,0.0,1.0,"Great app, Apple wallet"
828,2020-06-10 09:14:04,Kogotok,False,Horrible app,That’s a worse app I ever had on my phone.,1,"{'id': 15914039, 'body': 'Hi there, Thank you for taking the time in providing your feedback. We are sorry to hear that the app did not meet your expectations and apologise for the inconvenience.', 'modified': '2020-06-11T04:48:09Z'}",Thats worse app I ever phone,negative,1.0,0.0,0.0,"worse app, phone"
829,2020-06-10 09:20:42,dohertysm,False,Slow,"Extremely slow app, takes a long time to load screens or login. Have been unable to pay for fuel using the app at any stations so far. Trying to open the barcode to scan at the counter takes over 20 seconds. Not worth the hassle for the points earned.",1,"{'id': 15914098, 'body': 'Hi there,\n\n', 'modified': '2020-06-11T04:53:29Z'}",Extremely slow app take long time load screen login Have unable pay fuel using app station far Trying open barcode scan counter take second Not worth hassle point earned,negative,0.86,0.13,0.01,"long time, app, screens, login, fuel, stations, barcode, counter, 20 seconds, hassle, points"
830,2020-06-11 05:43:03,Phoenix project,False,Update reqd when trying to use at pump!,"I recently downloaded the latest version then when at pump ready to use, a popup blocks my screen telling me there is a new update, making the current app unusable. Am I really going to update an app at a fuel pump with cars waiting behind me??These app geeks need to use some logic. Lift your game",1,,I recently downloaded latest version pump ready use popup block screen telling new update making current app unusable Am I really going update app fuel pump car waiting behind meThese app geek need use logic Lift game,negative,1.0,0.0,0.0,"latest version, new update, current app, app geeks, fuel pump, popup, screen, cars, logic, game"
831,2020-06-11 05:54:10,CrankyBob7,False,Won’t let me accept the updated Ts & Cs.,I tick the box and tap “Accept Update” and Ts & Cs box goes away for a split second and then comes straight back up.,1,,I tick box tap Accept Update Ts Cs box go away split second come straight back,neutral,0.01,0.99,0.0,"Accept Update, split second, Cs box, Ts"
832,2020-06-13 00:31:08,beatit99,True,Good when it works,"Long time user, great when it works but probably fails half the time which is really frustrating. I.e. Pull up at the bowser and fiddle with your phone for two minutes because the app has logged you out and may or may not decide to log you back in. Easier just to pay in store. I’ve deleted and reinstalled, iPhone 7 in good working order, good mobile coverage at the stations I visit. I really think it’s the back end infrastructure they’ve set up.",2,"{'id': 15914002, 'body': 'Hi there, thanks for your feedback - sorry to hear that you had some issues logging in. We have experienced some technical issues, could you please try again a little later? Otherwise, we would be happy to help by emailing us on aucustcare@bp.com\n', 'modified': '2020-06-11T04:46:16Z'}",Long time user great work probably fails half time really frustrating Ie Pull bowser fiddle phone two minute app logged may may decide log back Easier pay store Ive deleted reinstalled iPhone good working order good mobile coverage station I visit I really think back end infrastructure theyve set,mixed,0.46,0.05,0.49,"good working order, good mobile coverage, back end infrastructure, Long time user, I.e, two minutes, bowser, phone, app, store, stations"
833,2020-06-15 12:11:18,teeenajay,False,Can’t even log in.. just a blank page,Can’t earn log in.. just a blank page. Then freezes. I have to force quit. This app won’t even let me log in! What’s the point ??!!,1,"{'id': 16009171, 'body': ""Hi there, so sorry to hear you're experiencing these issues.  We have had some technical issues with the app.   Can you please try logging in again a little later otherwise, we would be happy to help, can you email us aucustcare@bp.com with your details, so we can investigate this further for you.  Apologies for any inconvenience."", 'modified': '2020-06-16T04:59:02Z'}",Cant earn log blank page Then freeze I force quit This app wont even let log Whats point,negative,0.95,0.04,0.01,"blank page, log, app, point"
834,2020-06-19 00:19:04,DionTux,True,Bp Rewards Activation,"app doesn’t even work for its main purpose, you can’t activate your card to see your points and rewards. just says ‘something went wrong’ every time you click ‘activate rewards card’",1,"{'id': 14852722, 'body': ""Hi there, apologies for the inconvenience this experience caused you. Can you please email us at AUrewards@bp.com and we'll resolve this ASAP. In the meantime, you can access account balance information via bprewards.com.au as well."", 'modified': '2020-04-23T04:49:50Z'}",app doesnt even work main purpose cant activate card see point reward say something went wrong every time click activate reward card,negative,0.94,0.0,0.06,"main purpose, rewards card, app, points, something"
835,2020-06-19 04:29:12,james22345,False,Pretty awful registration process,"Very slow to get registered, then taken to another web portal instead of being logged into the app. No paste when entering card details. 12 character limit on card name. Pretty poor first impression.",2,"{'id': 16153508, 'body': 'Hi there, Thanks for writing a review.  Sometimes, the app may be slow, but such instances are rare.  If it happens too often, please let us know at aucustcare@bp.com.  We’ll have things investigated for you.', 'modified': '2020-06-22T22:58:51Z'}",Very slow get registered taken another web portal instead logged app No paste entering card detail character limit card name Pretty poor first impression,negative,1.0,0.0,0.0,"Pretty poor first impression, web portal, card details, 12 character limit, card name, app, paste"
836,2020-06-21 00:28:25,tigersince73,False,Rubbish,"Spent 45 mins trying to set up, would not work. Than went online but had already used my email address with the app so would not let me.",1,"{'id': 16153636, 'body': 'Hi there. Thanks for sharing your feedback. This is being caused by the high demand in the app we are currently experiencing. Could you please try again later? Sorry for the inconvenience caused.  If issue continues, please contact us AUcustcare@bp.com so we can investigate this further.', 'modified': '2020-06-22T23:22:45Z'}",Spent min trying set would work Than went online already used email address app would let,negative,0.78,0.2,0.02,"email address, 45 mins, Than, app"
837,2020-06-22 03:29:42,xxxxjffkdn,False,BP Kelmscott Perth Wa,Not a review just a PSA -. Disappointed that BP Kelmscott do not participate in this. Filled my car. Up today to be told at register we do not participate in the app as it costs us money and we’re privately owned. Disappointing won’t be going to BP Kelmscott again.,1,"{'id': 16153908, 'body': ""Hi there, thanks for your feedback.  We sorry to hear of your recent experience at our BP Kelmscott site.  To assist in searching for another BP site in your area, open app, go to 'store finder', map will show icon with an image of  ‘mobile'  ticked in green.  This icon indicates that relevant site is enabled for fuel.  Hope this helps :-). "", 'modified': '2020-06-22T23:55:56Z'}",Not review PSA Disappointed BP Kelmscott participate Filled car Up today told register participate app cost u money privately owned Disappointing wont going BP Kelmscott,mixed,0.68,0.07,0.25,"BP Kelmscott, review, PSA, car, register, app, money"
838,2020-06-22 23:16:25,P warden,False,"Too slow, always logging out.",Not worth the hassle. It takes 2 minutes to open so standing there with people begging you impatiently waiting isn’t good. Or it’ll completely log out and ask you to sign in. A total waste of time.,1,"{'id': 16268614, 'body': 'Hi there, so sorry to hear you had experienced these issues.  We have had some technical issues with the app.   Can you please try logging in again a little later otherwise, we would be happy to help, can you email us aucustcare@bp.com with your details.   Otherwise, go to our FAQ https://www.bp.com/en_au/australia/home/products-services/bpme/faqs.html', 'modified': '2020-06-29T00:22:26Z'}",Not worth hassle It take minute open standing people begging impatiently waiting isnt good Or itll completely log ask sign A total waste time,negative,1.0,0.0,0.0,"total waste, hassle, 2 minutes, people, time"
839,2020-06-27 11:19:25,Tomfanoz,False,"Not able to use, stuck in “Account updates” window","It was working on my iPhone before but the current version is stuck in this “Account Update” page, looks like a dead loop.",1,"{'id': 16268643, 'body': ""Hi there, Really appreciate the time you've taken in providing your feedback.  Your query does help us improve our app and will pass on your feedback to our dev team.   Otherwise, I can suggest clearing cache, uninstall and re installing the app.  If the issue still persists, please feel free to contact aucustcare@bp.com with your contact details, we would be happy to assist you. "", 'modified': '2020-06-29T00:25:54Z'}",It working iPhone current version stuck Account Update page look like dead loop,negative,1.0,0.0,0.0,"Account Update” page, current version, dead loop, iPhone"
840,2020-06-29 21:02:30,EugeneTan,True,Woeful,"Service station opening hours are not shown, which is the single most fundamental piece of information I would expect to see in this type of app. Even more frustratingly than saying nothing at all, the app teases “Closing Soon” for some service stations - indicating that data on opening hours is buried somewhere in the system, but just kept secret from potential customers for some unimaginable reason.  “Closing Soon” does not help when you’re trying to figure out whether to drive to a service station or not! Will it be closed in an hour? In 5 minutes? This app doesn’t tell you. Other information is also out of date / inconsistent. App shows a BP station being “Open now” near my house, despite that service station having been demolished for redevelopment several months ago. Admittedly there is a note within the “Location” (street address) for that service station which says it is “temporarily closed” but this just adds to the confusion; on a single screen, I can see that particular service station being noted as “Open now” AND “temporarily closed” AND “24 hours”?! Which one is it? Makes you question whether you can rely on this app at all on a long drive.",1,"{'id': 16268707, 'body': 'Hi Eugene, thanks for your feedback.  We are sorry for the confusion, we had a technical issue with the app showing some BP sites being decommissioned which is incorrect.  This issue has now been rectified. ', 'modified': '2020-06-29T00:35:54Z'}",Service station opening hour shown single fundamental piece information I would expect see type app Even frustratingly saying nothing app tease Closing Soon service station indicating data opening hour buried somewhere system kept secret potential customer unimaginable reason Closing Soon help youre trying figure whether drive service station Will closed hour In minute This app doesnt tell Other information also date inconsistent App show BP station Open near house despite service station demolished redevelopment several month ago Admittedly note within Location street address service station say temporarily closed add confusion single screen I see particular service station noted Open AND temporarily closed AND hour Which one Makes question whether rely app long drive,negative,0.91,0.08,0.01,"single most fundamental piece, Service station opening hours, particular service station, single screen, service stations, BP station, potential customers, unimaginable reason, street address, long drive, Other information, 24 hours, type, app, data, system, 5 minutes, date, house, redevelopment, note, Location, confusion"
841,2020-07-04 21:45:17,Snewy2,False,Poorly made app,"So many layers of authentication for a rewards app, kept on freezing while I tried to load it, had to delete and reload a few times",1,"{'id': 16473169, 'body': ""Hi there, we appreciate you sharing your feedback and apologise for the inconvenience caused. Can you please email us via AUrewards@bp.com if this continues and we'll look into this"", 'modified': '2020-07-08T03:57:53Z'}",So many layer authentication reward app kept freezing I tried load delete reload time,negative,1.0,0.0,0.0,"many layers, rewards app, authentication"
842,2020-07-07 06:16:46,too_many_buttons,False,Sigh,"For something I don’t really want, but decided to opt in due to nice person at BP counter offering it, I am sad I won’t get the last 15+frustrating minutes of my life back and my registration is still not complete. Seriously a terrible user experience. The registration process did not flow well. I opted to register with PayPal. Then I still had to register manually but wait, I’m already registered except I have no password so have to start by resetting that.  The app crashed twice through the process and gave me several “sorry something went wrong type messages”.  I’m finally in but now it won’t let me register the card I was given in store because it keeps crashing! The app is terribly slow too. So disappointing. Sorry guys but it’s not been good.",1,"{'id': 16473200, 'body': ""Hi there, we're so sorry you've experienced these issues. Can you please email us at AUrewards@bp.com and we'll help resolve this? We apologise for the inconvenience caused."", 'modified': '2020-07-08T04:00:37Z'}",For something I dont really want decided opt due nice person BP counter offering I sad I wont get last frustrating minute life back registration still complete Seriously terrible user experience The registration process flow well I opted register PayPal Then I still register manually wait Im already registered except I password start resetting The app crashed twice process gave several sorry something went wrong type message Im finally wont let register card I given store keep crashing The app terribly slow So disappointing Sorry guy good,negative,0.99,0.01,0.0,"last 15+frustrating minutes, terrible user experience, nice person, BP counter, sorry something, registration process, due, life, PayPal, password, app, several, messages, card, store"
843,2020-07-08 20:54:27,meljr1003,False,Where is help when you need it???,Your app support link on the App Store doesn’t work. My app has stopped working and you have absolutely no contact details to speak to anyone.,1,,Your app support link App Store doesnt work My app stopped working absolutely contact detail speak anyone,negative,0.92,0.08,0.0,"app support link, App Store, contact details"
844,2020-07-08 21:03:27,Rooboysa,False,Qantas points,"According to the  location map, there is only 1  BP across greater Adelaide where I can convert points to Qantas. Really?",2,,According location map BP across greater Adelaide I convert point Qantas Really,neutral,0.06,0.82,0.12,"location map, greater Adelaide, 1  BP, points, Qantas"
845,2020-07-09 22:16:40,LKJ18,False,Login issues,This app is fine once i get in but it makes me fully login every time I open it. Not even prefilled email or option to use touchscreen. Then it tells me my password is wrong. EVERY time. Grrr.,1,,This app fine get make fully login every time I open Not even prefilled email option use touchscreen Then tell password wrong EVERY time Grrr,mixed,0.53,0.16,0.31,"EVERY time, app, email, option, touchscreen, password, Grrr."
846,2020-07-10 12:07:09,Bradmart,True,Fail,"Second time using, and simply goes into “something went wrong” error state when trying to bring up the card to scan. If it doesn’t work for earning points, what’s the point?",1,"{'id': 13787804, 'body': ""Hi Clunky,\nThanks for your feedback.  We are always looking to improve the experience for our users and will pass on your feedback regarding app 'verification' to our dev team :-)\n"", 'modified': '2020-03-01T23:53:14Z'}",Second time using simply go something went wrong error state trying bring card scan If doesnt work earning point whats point,negative,0.89,0.11,0.0,"Second time, error state, something, card, points"
847,2020-07-12 01:37:48,cs211282,False,Extremely frustrating,"I think I’ve officially run out of patience on this app.  It doesn’t remember you’re log in, which means additional time messing with your phone (come on guys everything is a fingerprint now).  They’ve finally got it to a point where I can choose  a new payment method (why won’t you let me remove an expired card?) BUT it doesn’t like unlocking the pump.  Again wasting my time.  But if you’re error message says ‘speak to staff’ maybe give your staff some info?  SORT YOURSELF OUT!!",1,"{'id': 16605530, 'body': 'Hi there, thanks for taking the time in providing your feedback and apologise for this experience.  You can remove expired cards by swiping left on the card you would like to delete and then tapping Delete.  Hope this helps.', 'modified': '2020-07-14T00:31:08Z'}",I think Ive officially run patience app It doesnt remember youre log mean additional time messing phone come guy everything fingerprint Theyve finally got point I choose new payment method wont let remove expired card BUT doesnt like unlocking pump Again wasting time But youre error message say speak staff maybe give staff info SORT YOURSELF OUT,negative,0.95,0.04,0.01,"new payment method, additional time messing, error message, patience, app, phone, guys, everything, fingerprint, point, card, BUT, pump, staff, info"
848,2020-07-12 02:52:22,A-Gold-87,False,Slow at pump,"Great functionality in the app and history of purchases, but compared to other fuel companies options the unlocking at the pump and the delay for payment confirmation is very slow",2,"{'id': 16605542, 'body': 'Hi there, appreciate your feedback and will pass this onto our dev team as we are always looking at improving our app.', 'modified': '2020-07-14T00:32:51Z'}",Great functionality app history purchase compared fuel company option unlocking pump delay payment confirmation slow,negative,0.94,0.0,0.06,"other fuel companies options, Great functionality, payment confirmation, app, history, purchases, pump, delay"
849,2020-07-12 05:09:35,Twice Annoyed,False,Rubbish App,"I was given a BP Rewards Card at a BP service station.  Downloaded the App, but can not login.  I have setup a username and password, but everytime I try to login I get the message “Sorry, something went wrong, please try again later”.  I do that, and get the same message. BP, if you want my business, then at least sort out your app.  Currently it is rubbish.",1,"{'id': 16605552, 'body': 'Hi there, we are so sorry to hear this.  Would you be able to drop us an email to Aucustcare@bp.com with your contact details?  We would be happy to assist you', 'modified': '2020-07-14T00:35:29Z'}",I given BP Rewards Card BP service station Downloaded App login I setup username password everytime I try login I get message Sorry something went wrong please try later I get message BP want business least sort app Currently rubbish,mixed,0.76,0.06,0.18,"BP Rewards Card, BP service station, same message, App, username, password, something, business"
850,2020-07-12 07:21:10,BneReviews,False,Apple integration,Please add Apple Pay as a payment method and the ability to add the rewards card to Apple Wallet.,2,"{'id': 16605561, 'body': 'Hi there, appreciate your feedback and will pass this onto our dev team as we are always looking at improving our app.', 'modified': '2020-07-14T00:37:13Z'}",Please add Apple Pay payment method ability add reward card Apple Wallet,positive,0.01,0.44,0.55,"Apple Pay, payment method, rewards card, Apple Wallet, ability"
851,2020-07-14 05:18:23,Charchar720,False,App went wrong constantly,This app already crashed multiple times while setting up my account...not very enjoyable user experience,1,"{'id': 16682500, 'body': ""Hi there, so sorry for the inconvenience caused.  We have had some technical issues, would you mind trying again?  Otherwise, can you please email us via AUcustcare@bp.com and we'll resolve this for you?"", 'modified': '2020-07-16T21:50:13Z'}",This app already crashed multiple time setting accountnot enjoyable user experience,negative,1.0,0.0,0.0,"enjoyable user experience, app, account"
852,2020-07-17 16:17:05,richani25,False,NEEDS UPDATE!,"Please add option to add in BP Gift Cards as payment method. Will be a great app if able  to key in BP gift card details... which show you balance and expiry. Option to pay for fuel at pump via Gift Card and if not enough balance in gift card, back up option to credit card. OR another option is to be able to add BP gift card to app which places balance from BP gift card as a credit on account/app to pay for fuel in-store or at the pump. If this can be done —-> Amazing app!!",4,"{'id': 16791326, 'body': 'Hi there, Thanks for taking the time in getting in touch with us and your feedback. We are always looking into improving our app. This will be passed this on to our dev team.', 'modified': '2020-07-21T23:36:27Z'}",Please add option add BP Gift Cards payment method Will great app able key BP gift card detail show balance expiry Option pay fuel pump via Gift Card enough balance gift card back option credit card OR another option able add BP gift card app place balance BP gift card credit accountapp pay fuel instore pump If done Amazing app,positive,0.01,0.1,0.89,"BP gift card details, BP Gift Cards, credit card, payment method, great app, Amazing app, enough balance, option, expiry, fuel, pump, account/app, store"
853,2020-07-19 06:58:14,novemberaire,False,Needs bug fix,"Can’t log into current account, when I was able to see the log in screen would send me a million codes to my email, and entering them would send me back to main screen",1,"{'id': 16791381, 'body': ""Hi there, appreciate your feedback.  We are so sorry for the troubles you've had with the app.  Would you mind clearing cache and reinstalling the app?  If this continues, email AUcustcare@bp.com with your contact details so we can assist or, go to our FAQ https://www.bp.com/en_au/australia/home/search-results.html?q=FAQ"", 'modified': '2020-07-21T23:44:12Z'}",Cant log current account I able see log screen would send million code email entering would send back main screen,negative,0.94,0.06,0.0,"current account, million codes, main screen, log, email"
854,2020-07-21 06:02:29,reecevy,False,Has worked 1/6 times,I ride a motorbike and this app was a big reason I made the switch to fueling up at BP... sadly... it just never seems to work. I get to the pump. Confirm my payment... and it fails to finish the transaction... very very frustrating,1,"{'id': 16791486, 'body': 'Hi there, really appreciate your feedback.  Bpme app is only available for cars and commercial vehicles, while motorbikes are excluded.  We are always looking into improving our app.  This will be passed on to our dev team.', 'modified': '2020-07-21T23:53:26Z'}",I ride motorbike app big reason I made switch fueling BP sadly never seems work I get pump Confirm payment fails finish transaction frustrating,negative,1.0,0.0,0.0,"big reason, motorbike, app, switch, BP, pump, payment, transaction"
