,date,reviewId,userName,reviewCreatedVersion,content,thumbsUpCount,score,repliedAt,developerResponse,content_basic_clean,sentiment,negative confidence score,neutral confidence score,positive confidence score,Key Phrases
4853,2021-01-30 09:37:37,gp:AOqpTOHWhPuPnCNuXV_DPPWlgHJcfnU1ibdGpbBRAAoyA8WBH3384pVp84WWrKIfeynefsUu36SLjoL7prnuXg,Robert Emerson,4.22.3,awesome idea and is smooth process,0,5,,,awesome idea smooth process,positive,0.0,0.0,1.0,"awesome idea, smooth process"
4854,2021-01-30 10:06:11,gp:AOqpTOEyGaD01L_-6HXGxwjL2yJrPcmtFXQJzJDAT-gk1ENoxrbMmoCOFcvxjw0wOG8v4AA-ptep9lFohYxC5Q,Rut Wayne Addington,4.22.3,not sure but I will know more soon but I feel like this could be a great thing,0,4,,,sure I know soon I feel like could great thing,positive,0.0,0.0,1.0,great thing
4855,2021-01-30 21:27:20,gp:AOqpTOFOXoBIphcM7Lcfx7XD3DI2p8mjPHeA1NhjV8nRPy244G2M-iriFx7gZo9vMbn4y0WX7x3UT-0Kn4fSSA,Bill Hurst,4.22.3,station finder takesb to long to pull up,1,3,,,station finder takesb long pull,neutral,0.1,0.85,0.05,station finder
4856,2021-01-30 22:19:02,gp:AOqpTOHiAqbzWRa8PXpOw2TZS21EY-xkEtdtQPgfojk_9x3L4Yiu0UX10LvvauIibSkHlJ56EbQG0nnmgytnnQ,Stephen Gray,4.22.3,Kinda liked the old version. Not sure what benefit this new version really provides.,0,3,,,Kinda liked old version Not sure benefit new version really provides,mixed,0.47,0.02,0.51,"old version, new version, Kinda"
4857,2021-01-30 22:39:46,gp:AOqpTOGym5ZmONtTS81NNIrSvAvnuX8EXXt2aCWZQUCeQnRI5q3faGstvsu7ao6H2XQr5vaMQLRrlstLQW-_YA,BoomBoxBoy,4.22.3,"Very convenient app! Works well on my Android, plus I save money.",2,5,,,Very convenient app Works well Android plus I save money,positive,0.0,0.0,1.0,"convenient app, Android, money"
4858,2021-01-30 23:39:52,gp:AOqpTOHrTm2aH28gPMvP2PX1RbCIf-x2s6_laZEpOuY5UvzHnghxb_CPUd0vf7hI4nAoOXhpZ7Wm8F2w43qiCA,Antoine Lee-Thomas,4.22.3,Now it's finally working the way it should be.,18,5,2020-02-26 04:17:56,"Hi, Antoine - we're sorry to hear of your experience and apologize for the inconvenience. We'd love to look into this for you. Please contact our help desk by calling 1-800-333-3991 M-F 6am-7pm CST or via email at bpconsumer@bp.com at anytime. We appreciate your loyalty and patience in getting this resolved. - BPme Support Team",Now finally working way,neutral,0.02,0.89,0.09,
4859,2021-01-31 00:00:44,gp:AOqpTOFFo_Id98NEA_0WvnW41OYnAa8uV4V7-nlIAMJXAk3wUMsbGXcNLvhDynxE59ChtECTrhgYP4e-EAJsPQ,Vanessa Gill,4.22.3,we should be able to upload paper receipts bc most of us pay with cash due to being scammed so so much,0,2,2021-02-02 04:14:54,"Hi Vanessa, we are sorry to hear about your experience. BP welcomes ideas from our consumers and continues to work towards amplifying our user's experiences. We'll make sure that your concerns reaches our development team. For any other questions or issues, please contact us at 800-333-3991 or email at bpconsumer@bp.com. Thanks, BPMe.",able upload paper receipt bc u pay cash due scammed much,negative,1.0,0.0,0.0,"paper receipts, cash"
4860,2021-01-31 01:43:21,gp:AOqpTOHdCcO8nE-3nKwncOdjcFbDlZEWcSATuBb9_dMPjDYKDa9_Cq4WgyDQvv94Q5yfWgBa6yYqScn_2TZyVQ,Gary Buchanan,3.22.2,When you did away with the card went to KT. I will not give out my cc#,0,1,2021-02-02 04:07:11,"Hi Gary, we are sorry to hear about your experience. BP continues to work towards amplifying our user's experiences. If you would like to talk to our support team member directly about this or express your concerns, please contact us at 800-333-3991 or email at bpconsumer@bp.com and we will assist you further. Thanks, BPMe.",When away card went KT I give cc,neutral,0.16,0.81,0.03,"card, KT., cc"
4861,2021-01-31 04:07:11,gp:AOqpTOGpr5Ky58GxvEhjvBvN_8XFh4vK32ANxymtFBAXtgaKypYrICYHm9CkmiPRARbLtgicozMindpRtMnCuQ,Frazier Sanders,4.22.3,App performance has gone down hill again. Standing at the pump of my local BP Station and still won't recognize I am at the station.,6,1,2020-07-31 03:31:22,"Hi Frazier, Thank you for providing feedback on BPme Rewards. We very much value your business and hope to keep you as a loyal consumer. We are sorry that you are unhappy with the new BPme Rewards program. We take your feedback seriously and will continue to look for ways to improve the experience for our best consumers. Thanks, BPme Team",App performance gone hill Standing pump local BP Station still wont recognize I station,negative,0.91,0.07,0.02,"local BP Station, App performance, hill, pump"
4862,2021-01-31 07:32:44,gp:AOqpTOGOXhZuU4FltMuWhOoMV9n5ezny_OVropbglCDRM3F2eue9513JT4cxvpvJOTNmXDRVfb8znC2izoO89A,Jim Brooks,4.22.3,fast and can't best the discount,0,5,,,fast cant best discount,negative,0.99,0.0,0.01,discount
4863,2021-01-31 08:37:42,gp:AOqpTOEfuVQRQ3N0udEqbJzD6PZmBVdWQy6Aky-tPvF64CW1VZcIgRFnTfBZWD4bTRdshTflG1G_F9Dlbe8p9g,Deb Ress,4.22.3,Easy to use!,0,5,,,Easy use,positive,0.0,0.0,1.0,
4864,2021-01-31 17:49:37,gp:AOqpTOErUi55unxS5ybe4-8CmoDv7gJUQVUecgaBA9ilrl9oSY7jaIkmXcZ5wEuroAfYwtLyI8bRSiMahZHkuw,Tony Slinker,4.22.3,Great price,0,5,,,Great price,positive,0.01,0.1,0.89,Great price
4865,2021-01-31 20:55:51,gp:AOqpTOEyQ4nJd3zKY_UVZO_PXwV-XNhEEzF-3f0jW-C9VEoK6QMryM8eoACRJ-0D0yrKRj2PP0MXQRBBIQG4wg,Laura Zuidema,4.22.3,I love the discounts!,0,5,,,I love discount,positive,0.0,0.0,1.0,discounts
4866,2021-02-01 01:56:00,gp:AOqpTOGyB7ubupsj3kNOfB9fXPdO3WIQBIgWkNzaoQtq4YcmnuGlStd6QCoIPBaEkA9xm6GvZNL7bUlF3JKL7Q,COLLETTA TRIPLETT,4.22.3,Fast and convenient,0,5,,,Fast convenient,positive,0.0,0.0,1.0,
4867,2021-02-01 04:51:08,gp:AOqpTOHvM9PbXL7I7MssQ1bLGlDTGZy7hncQK4BON2oShgKzkynIWvF6XrVbwtAic6NXMqwdaVjrITr1O1YvKw,Red & F,4.22.3,"Won't allow me to log in on my new phone. User name & password is accurate and recognised so I get a message saying ""we sent verification email"" but they never send one. Not even to my junk emails box ... etc Oh and I have deleted and reinstalled the app 6 times.",7,1,2021-02-02 03:57:09,"Hi there, we are sorry to hear about your experience and would love to look into this for you. You can contact our support team at 1-800-333-3991 and they will do their best to troubleshoot and resolve this issue for you. Thanks, BPMe team.",Wont allow log new phone User name password accurate recognised I get message saying sent verification email never send one Not even junk email box etc Oh I deleted reinstalled app time,negative,0.74,0.16,0.1,"junk emails box, new phone, User name, verification email, password, message, app"
4868,2021-02-01 05:28:28,gp:AOqpTOHH_WvrfasKpjECrTE-DMyLihgUYrjmUxShOFX3pC7FY8ftNgaEbvGMOXvCFusEPe2oQy3f9QV_ySLnkg,Clayvion Paige,4.12.1,"Love using this, being able to pay without having step foot within the store is amazing.",1,5,,,Love using able pay without step foot within store amazing,positive,0.0,0.0,1.0,"Love, step, foot, store"
4869,2021-02-01 21:06:48,gp:AOqpTOEDAi-XB__S1-ORfJGpaz3RuJmxxinRStaInmpbaJ6zWniyPISPgUVaq_S-9c9GdMoAqPUlw7chwznZOA,Brendon Sheldon George,4.22.3,"5 cents goes a long way! I only use BP gas in my cars. The app was a little buggy in the beginning, and some of the gas stations in my area were not yet setup. I love that I can role up, open the app and initiate the pump. keep up the good works!",4,5,,,cent go long way I use BP gas car The app little buggy beginning gas station area yet setup I love I role open app initiate pump keep good work,mixed,0.26,0.07,0.67,"BP gas, little buggy, gas stations, good works, 5 cents, long, cars, app, beginning, area, pump"
4870,2021-02-01 23:09:32,gp:AOqpTOFn3VQdM4Td5EQYEmEE32o6T2Q8FLRWjlGNwmCrc_oQ015veqSbdddQErbqFEM398-gEQknQpJGcHUiCA,Cheryl Richardson,4.22.3,great I love not having to use my card at the pump,0,5,,,great I love use card pump,positive,0.0,0.0,1.0,"card, pump"
4871,2021-02-02 04:53:16,gp:AOqpTOFfy26X_atfmlvDyWwH-t7327WMP6nIOcPxyDE4spbx2-Ee1m2t1QRG3oruZ5jT0AFPkjttM3HHEaslOA,Pyramide Albany,4.22.3,Great App interested in how it's going to work out. Kaiser Lexie and R NAMASTE,0,5,,,Great App interested going work Kaiser Lexie R NAMASTE,positive,0.0,0.0,1.0,"Great App, Kaiser Lexie, R NAMASTE"
4872,2021-02-02 06:35:33,gp:AOqpTOG1lwNbrsfSNnkvH30LGNBbX7i5Zy1JvOYlgeyCAXCi1YitNPv_JinC-2K5DFTfTpRgJjsLoAWBPSEBSw,Elisa M. Golden,4.22.3,Worth using this app. Easy and saves you money,0,5,,,Worth using app Easy save money,positive,0.02,0.06,0.92,"app, money"
4873,2021-02-02 09:01:46,gp:AOqpTOEqi19RducIEqPV0wkk8vj63ctfCiUh1kOa3Txb18veGnTnqN0r4YlIHCfa0aAGhQ-g6ECnT-OPsJzKfg,Rob S,4.22.3,Doesn't work,0,1,2021-02-04 00:36:40,"Hi Rob, thank you for providing feedback on BPMe rewards. We are sorry to hear about your experience and would love to look into this for you. For technical assistance and troubleshooting purposes you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPMe.",Doesnt work,negative,0.99,0.01,0.0,
4874,2021-02-02 15:56:21,gp:AOqpTOFZoN5yGIYi_-pzetCW3puNs2zvPqcps5R4smGS_cT6FqsE95cnotdu9-Iq1LVh9hoENiMF1-CXxLYukA,Jennifer Jimenez,,Love you,0,5,,,Love,positive,0.0,0.0,1.0,
4875,2021-02-02 21:41:30,gp:AOqpTOFCjHsmIrGmNIH-q6CsVR_NORCA7qs7VcBv6RVoYyOuAhWRJ9EAad-xOHLQSprX330E8X-y5MyaLKpr2g,Michael Croft,4.22.3,App is a joke,0,1,2021-02-02 03:53:40,"Hi Michael, we're sorry to hear about your experience. We'd appreciate it if you could please call us at 800-333-3991 and we will do our best to help you get credit for your rewards and make sure that your purchase counts toward your monthly fuel spend. Thanks, BPMe team.",App joke,negative,0.89,0.1,0.01,"App, joke"
4876,2021-02-03 02:07:02,gp:AOqpTOF5KZ354ddb0C9yQm9HoWJoI6FrBX4KIQfqddqH8oR-HPmH6_rt56lmbAwIigv8To2v9RRDX8bP_bEgRw,Les Ewald,4.22.3,with today's high fuel prices you would crazy not to sign up for the rewards,1,5,,,today high fuel price would crazy sign reward,negative,0.88,0.01,0.11,"high fuel prices, today, rewards"
4877,2021-02-03 05:22:13,gp:AOqpTOH7EICn8ANRRv00kL0DzFSZJYW5s8at9RajMYK5vrwP7ppeNY3eByGpdeloYkc71ls-Avpo__5BfArpxQ,Robert Casullo,,Great,0,5,,,Great,positive,0.0,0.0,1.0,
4878,2021-02-03 06:15:18,gp:AOqpTOHXRCyqxcpqjqQPZn4Uj8vpPLeg5QS7Beeiy1nN-fEffP4u7FSJquQxNsJIy77sQwttVrMLUBdfjtTzng,Wyman Dressel,4.22.3,I love this app. It allows. me to purchase gas even when I forget my wallet or if the service station is closed plus I get the discount and a receipt on my phone.,2,5,,,I love app It allows purchase gas even I forget wallet service station closed plus I get discount receipt phone,positive,0.0,0.0,1.0,"service station, app, gas, wallet, discount, receipt, phone"
4879,2021-02-03 06:44:53,gp:AOqpTOGA19JKXSObj9PgORPRmuSw17UU3S-jAGbMkJFOHzVwD9v6W6s0ec5DCFWNRGSr6euaBV7ZWLvamZNhEA,Frank Jones,4.22.3,Our favorite gas station #Z4L,1,5,,,Our favorite gas station ZL,positive,0.0,0.02,0.98,"favorite gas station, Z4L"
4880,2021-02-03 07:09:38,gp:AOqpTOFqu5zgDpQd4siJqySDTprMT2eNQLW2H8FwVSt8ixDbXbFjalU0YZFO_vzdrHL7OyYUt8AtP03HiQxqHA,Launie Lindahl,,Would be zero stars if it were an option. Downloaded the app and couldn't get even the registration to work. Nevermind then....,0,1,2021-02-04 00:36:08,"Hi Launie, thank you for providing feedback on BPMe rewards. We are sorry to hear about your experience and would love to look into this for you. For technical assistance and troubleshooting purposes you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPMe.
",Would zero star option Downloaded app couldnt get even registration work Nevermind,negative,0.99,0.01,0.0,"zero stars, option, app, registration"
4881,2021-02-03 09:36:24,gp:AOqpTOHmbugHAhQEcxn4vd-3X0aQ09gKnSfpLIF0HE3t4gW3IvQKoH2jnwi6RrMeiK-jF2jgqrlDh4RMcSnRDw,Janice Davis,4.22.3,I really appreciate the opportunity to save money!!,0,5,,,I really appreciate opportunity save money,positive,0.0,0.0,1.0,"opportunity, money"
4882,2021-02-03 09:48:09,gp:AOqpTOEh6YYRXvn1VlEGey1-fWiCASJ9Wl-TTHE3RL8-2xLKuvCNiL5sWzHrd3qJKxkx3zpf_6kydNxnW_CTLQ,Kyle Goodman,4.22.3,great app,0,5,,,great app,positive,0.0,0.0,1.0,great app
4883,2021-02-03 23:34:23,gp:AOqpTOGyrwVuiUp2vgDtOs-sSXRjuW3IgdFRMLyICEgUU2h256-LLNiKSS6u611MtAfwUxCLLlBAwV4q_h8K1g,dan l rhodes,4.22.3,All the bps were bought by circle k wiped out all the bps in this whole county. No place to get bp.,0,5,,,All bps bought circle k wiped bps whole county No place get bp,negative,0.66,0.3,0.04,"circle k, bps, county, place"
4884,2021-02-04 04:53:59,gp:AOqpTOGAfWEw0OCzXXhnW-efdNheRObvCM-356-grsteB146aHRKLzlhkw4x19kWIaRWSu54JRCxmDBfEyj69w,jean coleman,,Clerks have know idea how to assist the customers with the app,0,1,2021-02-05 00:49:03,"Hi Jean, we're sorry to hear about your experience. Many of our sites are independently owned and operated but we hold them to a high standard and try to provide best experience for our customers. Please contact our Consumer Relations 800-333-3991 and we will do our best to help you with your questions and concerns. Thanks, BPMe team.",Clerks know idea assist customer app,positive,0.03,0.1,0.87,"Clerks, idea, customers, app"
4885,2021-02-04 06:51:15,gp:AOqpTOEKZGbz7P1AnWwX6rBSqyCkfsiRU8Q3uChErm1Jo20VJ4SBcEA9B6C5-tsm7rc-2j44gte2QxXaEoi_xw,Melissa Hussain,4.22.3,love BP,0,5,,,love BP,positive,0.0,0.0,1.0,"love, BP"
4886,2021-02-04 09:54:10,gp:AOqpTOHdB3LT8Vy-MQzyJ6RsaX1-4Ffdr_wksHXYV0lmIMnxifwDHcrefAYKZiYuf7QYkEIWsdQsilxdJBUrwQ,Todd Kopplin,4.22.3,Works great!,0,5,,,Works great,positive,0.0,0.0,1.0,
4887,2021-02-04 10:00:04,gp:AOqpTOGL1dhA4i0x7Z6m4Fek_7KXTfmyOCFyr3F-r8MZ9sW_B3pkAfnoEcdzxh4VN2rJ6ugUCiVaLy8vnhz6lg,Mark Darrall,4.22.3,Far too many flaws. Station finder never works. Poor connection to GPS so won't recognize the station even when you're parked at it. Card linking wouldn't nt go through.,2,2,2021-02-06 01:38:14,"Hi Mark, thanks for providing your feedback. We would love to resolve the technical difficulties your facing. Please contact us at 800-333-3991 and we will troubleshoot this issue for you. Thanks, BPMe team.",Far many flaw Station finder never work Poor connection GPS wont recognize station even youre parked Card linking wouldnt nt go,negative,0.88,0.09,0.03,"many flaws, Poor connection, Card linking, Station finder, GPS"
4888,2021-02-04 12:34:23,gp:AOqpTOF6aJ5SYVGKWXnoiiWd_3LcXvKf5b7KhWb7OPYQi4H74j6j9dSlnhqa7PUoYut4EKiHT8DlsQsm7Xb2Qw,Antuane Fullard,4.22.3,Great to save,0,5,,,Great save,positive,0.0,0.0,1.0,
4889,2021-02-04 13:59:30,gp:AOqpTOGrE7xsMfxU-8xq4TRQJJhluw5eB90hsuB0ohPYmYOQhxxuWyiErQh0LDNs80wu2SMEFwFgVgNPTiTAmQ,Julian Peralta,4.22.3,great BP app will recommend 👌to friends and family keep 👍up the good work thanks 😊,1,5,,,great BP app recommend friend family keep good work thanks,positive,0.0,0.0,1.0,"great BP app, good work, friends, family"
4890,2021-02-05 01:56:15,gp:AOqpTOFAX9Ux6zGnQwqCjtxDV1P1maHmKxqPb2SWjDPcdvAwgga48pVS-ZiyoGEF-nwuRejYsiZvLQM82pm7Rw,Chris Mallon,4.22.3,price matching for gas. let's goooooo,0,5,,,price matching gas let goooooo,neutral,0.04,0.74,0.22,"price, matching, gas"
4891,2021-02-05 03:45:29,gp:AOqpTOFrfw3PFO2rT-xxXoAQVbVpXw5eEDhAvkKMFZ5MkmoUl_3OAC1tLTEfnT3pXfkGTISenJSL08uygi_xdQ,Alexander Richey,4.22.3,Always great service,0,5,,,Always great service,positive,0.0,0.0,1.0,great service
4892,2021-02-05 23:06:04,gp:AOqpTOH2zKZHEJXNSptnAvmnIE3uqQv3Ir5xFFNmjn6QzjdCZYxFetsvwdHKg4CXpHRgNv5o5TOAaf_5ns3m9Q,Yuk Fai Liu,4.22.3,good job guys,0,5,,,good job guy,positive,0.0,0.0,1.0,good job guys
4893,2021-02-06 00:22:39,gp:AOqpTOFDStFCFu53Kw3hTIfRu5S0ltaJURjYLfDFzosgYzhoDw6gluda43HjF4Gy86cSBScWI6nLpu25F-m9MA,Janice Sheppard,4.22.3,offered a 50 cent off gallon but won't honor it makes for horrible business,0,2,2021-02-06 01:23:59,"Hi Janice, thanks for your feedback. Once you meet the $100 fuel spend threshold in a month, you will get the 5 cent per gallon reward through the next month, which will appear on your home page. If you need further assistance or have any other concerns, please call us at 800-333-3991 or email us at bpconsumer@bp.com. Thanks, BPMe team.",offered cent gallon wont honor make horrible business,negative,1.0,0.0,0.0,"horrible business, 50 cent, gallon"
4894,2021-02-06 00:31:23,gp:AOqpTOEA4hd8Pb86gVuO7GfuxaOOS3HgoO8FL7M885OzlKL3ThuwUPOH5IprbBlB1tnKQ4HYS-TMJMf7brJSfw,Patti Roman,4.22.3,"It failed miserably this morning. Just kept spinning and would not unlock the pump, nor would allow me to cancel. Literally told me the transaction could not be canceled. By the time it stopped, I didn't have time to try another payment method. Late for work and no gas.",7,1,2021-02-09 04:09:18,"Hi Patti, we apologize for the problem you encountered. We would love to look into this for you. Please contact our support team at 1-800-333-3991 and we will do our best to troubleshoot your issue. Thanks, BPMe team.",It failed miserably morning Just kept spinning would unlock pump would allow cancel Literally told transaction could canceled By time stopped I didnt time try another payment method Late work gas,mixed,0.78,0.05,0.17,"payment method, pump, transaction, time, work, gas"
4895,2021-02-06 04:45:46,gp:AOqpTOFHQHGYzcQXa9GcM1Rns7LeTiFZsLLsRsWEp7WA6Qv1xuvMjRL-x4v69K1AEhSoO9maGK-28we2yc3qnA,John Jago,4.22.3,Here's BPme's answer to my review asking them to post each gas station's prices. They said prices are posted at each gas station and on the pumps !!! So what... I'm supposed to drive around town to see which BP station has the best prices? Gimme a break! I'll use GasBuddy and in the process I may find a competitor station that provides an even lower price even after considering any BPme discounts.,0,2,2021-02-06 01:34:59,"Hi John, thanks for providing your feedback. Our fuel prices are displayed on the entrance to BP or Amoco sites and at all of the pumps. We would love to resolve any other questions or concerns you have. You can contact us at 800-333-3991 and we will do our best to assist you further. Thank, BPMe team.",Heres BPmes answer review asking post gas station price They said price posted gas station pump So Im supposed drive around town see BP station best price Gimme break Ill use GasBuddy process I may find competitor station provides even lower price even considering BPme discount,positive,0.0,0.01,0.99,"gas station, BP station, competitor station, lower price, BPme discounts, best prices, answer, review, pumps, town, break, GasBuddy, process"
4896,2021-02-06 06:57:43,gp:AOqpTOE6z9BJRHbA5EcKEHzBRMVMi-hVNHS3Vm5q-ubSuOhcjk80BFg1EP23gGhyk_v8K3dgePaXmO5mEBpeug,Rhonda Miley,4.22.3,Slow idk,0,1,2021-02-09 04:01:04,"Hi Rhonda, we're sorry to hear about your experience. We would love to look into this for you. We'd appreciate it if you could contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPMe team.",Slow idk,negative,0.97,0.02,0.01,Slow idk
4897,2021-02-06 07:44:19,gp:AOqpTOFjLeHt84nt9-M1UZpKpOXh3a7EciviIipBbq5_uJMI-5tdJVESXlSShrUmA8cWv4apcVfyOfyE2HKGmw,Michael Slinker,4.22.3,Way better than stand in the cold and entering your info.,1,4,,,Way better stand cold entering info,positive,0.0,0.0,1.0,"cold, info"
4898,2021-02-06 12:35:15,gp:AOqpTOG4YZwEPAO3kDF-WXqqQwl_kJoRPEawpZdWnxIACpHgDWUGf3JUM4yHo4_6nIKeZHf5mQwITYUxrTHlFg,Zachary Jones,4.22.3,ez to use,0,4,,,ez use,positive,0.03,0.05,0.92,ez
4899,2021-02-06 14:27:14,gp:AOqpTOEKWFtf5vVy3LKMQsbHttE1dgj0kxbaEpmxvBp2F9wFUR3KO4XKfEB0S6sN-fyKm_hFBOGVCvhlTWFMTQ,Handball 2 Paddleball and Fitness,4.22.3,pretty,0,5,,,pretty,neutral,0.04,0.69,0.27,
4900,2021-02-06 18:31:49,gp:AOqpTOGSIdmH4c6Gkrdq3Dgozyzf_5ru1vz8nMttuWrWFS3bKFIkgWKWPEbrwo62RKI_iuYHfetC4DL7v2qWIw,Tammy Warren,4.22.3,awesome app,0,5,,,awesome app,positive,0.0,0.0,1.0,awesome app
4901,2021-02-07 01:17:17,gp:AOqpTOGj5RTJ7BUvPemkg2nV8JrYyvQpeyh9p-VKRg0zv9txldvNqW2zMo1CJXIWqPjigzBm2QPBNgXq9pd6LQ,anjellvr,4.22.3,"Looks nice but this app is extremely frustrating. It used to be great, but it almost never works now. I don't care how many times I un/re-install it, force stop or close it, I get an error every.single.time. I can't even keep up with my rewards anymore. I hate it.",35,1,2021-02-09 03:59:40,"Hi there, we're sorry to hear about your experience. Thanks for providing feedback on BPMe Rewards. We take your feedback seriously and will continue to look for ways to improve the experience for our best consumers. We would love to resolve the issues you're facing, please contact us at 800-333-3991 and we will assist you further. Thanks, BPMe.",Looks nice app extremely frustrating It used great almost never work I dont care many time I unreinstall force stop close I get error everysingletime I cant even keep reward anymore I hate,negative,0.91,0.01,0.08,"app, error, rewards"
4902,2021-02-07 02:09:40,gp:AOqpTOEyFiNjWkbtM6f_myn8pDt_gyFPamnLRKrT7AgnaP7Fu2C6-JIHpfCTp0xd4kiZGiV3Xbw-Z61ue7RIbQ,John Spoula,4.22.3,First try and can't get it to work. Says something went wrong. Giving up. Only tried due to a credit card offer. They really should have things working before wasting everyone's time to save a few bucks through a promo.,5,1,2021-02-09 03:56:59,"Hi John, we're sorry to hear about your experience. Thanks for providing feedback on BPMe Rewards. We take your feedback seriously and will continue to look for ways to improve the experience for our best consumers. If you have any questions or concerns, please contact us at 800-333-3991 and we will assist you further. Thanks, BPMe team.",First try cant get work Says something went wrong Giving Only tried due credit card offer They really thing working wasting everyones time save buck promo,negative,0.91,0.03,0.06,"credit card offer, something, things, everyone, time, bucks, promo"
4903,2021-02-07 06:11:50,gp:AOqpTOHvSynbBEfjZrlrb8QRDR3tsNshrqrraomHJfLZPSlHXDqt3FTtyOIP1dyHA9XOjbuFEEy_5lK2mfz5VQ,Phil Schumaker,4.22.3,"Will not let me select a pump, when trying to pay. What good is 10 cents off, if I can not use it. Have downloaded multiple times",0,1,2021-02-09 03:48:24,"Hi Phil, we're sorry to hear about your experience. We would love to look into this for you. We'd appreciate it if you could contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPMe team.
",Will let select pump trying pay What good cent I use Have downloaded multiple time,mixed,0.38,0.12,0.5,pump
4904,2021-02-07 06:34:32,gp:AOqpTOFMKH7E0BqvMa9s-o8SzMmil6eERNah27PxDHr7KM8ndEPUt1XxkaoWUGoHmB370wBjO-phdak-4t3MnQ,Andrew Evans,4.22.3,An excellent opportunity to save on gas plus other FREE member rewards! Download the app now!,4,5,,,An excellent opportunity save gas plus FREE member reward Download app,positive,0.0,0.0,1.0,"other FREE member rewards, excellent opportunity, gas, app"
4905,2021-02-07 07:21:40,gp:AOqpTOFL5lV4kRnC8UggKZwe9TY4Lv4lzU05KqUP7xwFUOOUHEYV_Ckb_KQzKeBJwoDmFJAKcF1HXuB4OW29NA,Bob Marion,4.22.3,"Live in Washington State and the app says the closest BP station is in San Diego. When it finally did bring up ""nearby"" stations, they we all in Tijuana.",0,1,2021-02-09 03:46:14,"Hi Bob, we're sorry to hear about your experience. If you are having issues with the BPme app recognizing your location, please verify you have location services enabled in your phone's settings. If the issue continues, please call us at 800-333-3991 and we will troubleshoot and resolve this for you. Thanks, BPMe team.",Live Washington State app say closest BP station San Diego When finally bring nearby station Tijuana,neutral,0.01,0.97,0.02,"closest BP station, Washington State, San Diego, nearby"" stations, app, up, Tijuana"
4906,2021-02-07 07:33:51,gp:AOqpTOHet_eskA7nXN9RMm-y-cVAYzhdllLBrOHs3CspDHZB-_qL1GrFTT50-JevzCdFtD9FARUUQRiSlQEhdA,Chris jakobby,4.22.3,why do you need my phone number??,0,1,2021-02-11 05:29:22,"Hi Chris, we require all BPme Rewards members to have a valid email address and unique phone number so we can ensure all important messages about BPme Rewards can reach you, and to ensure your account stays secure and associated to you only. Thanks, BPme Team",need phone number,neutral,0.02,0.94,0.04,phone number
4907,2021-02-07 08:56:52,gp:AOqpTOFVDt1k3QNqdoNoA_xEeHi4XEWgqSAN6ZB6wGHVVi6Ar-GVc1-5ir7-rMWMSy3Rd7-5ehG4gYBVSeRxpw,Jolekha Begum,4.22.3,credit card,0,5,,,credit card,neutral,0.04,0.88,0.08,credit card
4908,2021-02-07 09:35:35,gp:AOqpTOGZvltI_Nb5vDFN3KPUroas5He4o0_38FieRI19iCQPgvd84qmJsEbHj8_ELjXU_EW0y7uL_E4kD7f5bA,Shelley Storhoff,4.22.3,"Love this app! Incredibly convenient, so easy to use!!! Highly recommend it!!",2,5,,,Love app Incredibly convenient easy use Highly recommend,positive,0.0,0.0,1.0,app
4909,2021-02-07 11:35:59,gp:AOqpTOE4s3N0u7wWXUOS5bJotTE9icSQd1oF7Qd-w3O4loSstlrkpNhpQKm8PiE_yWnloA30ovGPBttPSR9XwQ,Thomas Horton,3.20.4,Never get them. Used to. Gotta find out how.,0,1,2021-02-09 03:36:56,"Hi Thomas, we are sorry to hear about your experience. Please install the latest version of the app and see it it solves the issue that you're facing. If the problem continues or you need assistance with any other inquiry, please contact our support team at 1-800-333-399 or bpconsumer@bp.com. Thanks, BPme team.",Never get Used Gotta find,mixed,0.42,0.34,0.24,
4910,2021-02-07 15:03:12,gp:AOqpTOHNlHsA-x4bvYY2CebAgZRhUdCOJ7Uar1BJD4wn2ctH3QQXFHWn_kBchg1khMW0-pEtJzSjr-BKSqsKeA,James Burns,4.22.3,works great,0,4,,,work great,positive,0.0,0.0,1.0,
4911,2021-02-07 23:59:49,gp:AOqpTOGqkMsr1RCtYOrr78LY-OxBnTHmn2Rxq428GedD9CZHg31WnHb9NzZG4S_sUJzKniz3c_XygIyWNiIwtA,Oliver Cummings,4.22.3,"Outstanding, love this app, BP keep up the wonderful job!!",1,5,,,Outstanding love app BP keep wonderful job,positive,0.0,0.0,1.0,"wonderful job, app, BP"
4912,2021-02-08 03:50:50,gp:AOqpTOFacNrNQBa25JRI4ck_fPXYJGvaW1eE5eVqrb0fODaPHmwQpZC6GfMeybZmNTkEg0J6fcojW7DZp9cxGw,Jeff Sczpanski,4.22.3,2 of 3 times it does not work due to technical issues.,0,1,2021-02-09 03:27:17,"Hi Jeff, thank you for providing feedback on BPme Rewards. We are sorry that you are unhappy with the new BPme Rewards program. For technical assistance and troubleshooting purposes, please contact our support team at 1-800-333-3991 and we will do our best to resolve the issue your facing. Thanks, BPMe team.",time work due technical issue,negative,0.87,0.12,0.01,"technical issues, 3"
