,developerResponse,review,isEdited,userName,date,rating,title
1579,,"Bp is an excellent app… I’m not only save five cents per gallon but I get to use my rewards when I earned them! I just put gas at the BP gas station and I gave three people your app information! Maybe BP needs to find out from the owners of the gas station and let them know to basically advertise your five cents per gallon off! Also… Thank you for allowing us to put our card and selecting and for me to get back in the carI feeling  so safe putting gas even if it’s at night time!
All the best 
Ivette",False,ivette5538,2021-03-04 14:01:01,5,Excellent BP App
1580,"{'id': 21523262, 'body': 'Hi there, we are sorry to hear about your experience and would love to look into this for you. It seems that you are experiencing some technical issues. For Technical support and troubleshooting assistance you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme Team', 'modified': '2021-03-08T21:25:34Z'}","Registration is very difficult!  After registering, it keeps prompting errors. It is a troublesome app and a failed app!",False,心靈的依靠,2021-03-05 06:39:12,1,a failed app
1581,"{'id': 21523203, 'body': 'Hi there, at this time, this is a known issue and our maintenance teams are working through to find a solution. We apologize for the experience. We request you to try again later. If you have any questions or concerns, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme Team', 'modified': '2021-03-08T21:22:40Z'}","I received an offer through Amex to leverage this app for additional savings at the pump. After downloading the app and trying to load my Amex card several times I keep receiving an error code stating to try again. 

I notice that the CVV disappears when it recognizes the first two digits of my 15 digit Amex CC number. It remains (assuming rightfully so) when I enter a 16 digit Visa or MasterCard number. I believe the issue my be Amex related. Please assist.",False,Repituar,2021-03-05 18:56:55,1,Error Loading Credit Card Payment Information
1582,"{'id': 21523126, 'body': 'Hi there, we are sorry to hear about your experience and would love to look into this for you. It seems that you are experiencing some technical issues. For Technical support and troubleshooting assistance you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme Team', 'modified': '2021-03-08T21:17:13Z'}","I am not able to add my credit card as a payment method. Keeps saying “there was a problem adding your card, please try again later”. Basically non-functioning app for me",False,Nick7536785,2021-03-05 21:01:03,1,Not working
1583,"{'id': 21523024, 'body': 'Hi there, we are sorry to hear about your experience and would love to look into this for you. You can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme Team', 'modified': '2021-03-08T21:10:17Z'}",The app never works when I pay for gas. Have to use my card every time. 🤦🏾‍♀️😡🤬,False,MoNeekKei,2021-03-06 00:35:49,1,App
1584,,💯,False,cluducugvhsks,2021-03-06 05:44:20,5,💯
1585,,"I have used the BPme app with both MasterCard and Visa successfully. I recently received an offer from AMEX. My attempt to link my AMEX card to the BPme app has been unsuccessful. The app  won’t except the AMEX card number format. After entering the Amex card number, there is no room for the CCV number.  Would like the developer to look into this.",False,mac5u,2021-03-06 16:27:25,4,BPme and Amex not sympatico
1586,"{'id': 21550050, 'body': ""Hi there, we're sorry to hear about your experience and thank you for reaching out to us about this. This issue has been resolved now. We request you to try again. If you face any issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team\r\n"", 'modified': '2021-03-09T22:06:24Z'}","Couldn’t add my credit card because it kept saying try again later. Tried at three time points at different locations and different credit cards. Including reinstalling the app, logging out and logging in. Was just trying to do an Amex offer and the gas was 70 cents a gallon more than Costco anyways. Remarkable that their app was so useless as to make me *less* likely to ever buy gas from them.",False,lordlatte,2021-03-07 20:00:23,1,Not worth the hassle
1587,"{'id': 16598399, 'body': ""Hi DEKLZ, thanks for reaching out to us about this. We're not sure what type of issue you're facing, but we'd love to help you through it. Can you please contact our support team at 800-333-3991? Thanks, BPme Team"", 'modified': '2020-07-13T14:57:00Z'}",This app will not work at several local stations in my area despite it being advertised. Contacted support several times and nothing gets fixed. Have also used linked card and does not recognize. Works ok if you can find a station it works at but why advertise if it does not work.,True,DEKLZ,2021-03-08 17:53:33,1,Worthless
1588,"{'id': 21550036, 'body': ""Hi Ricky, we're sorry to hear about your experience and thank you for reaching out to us about this. This issue has been resolved now. We request you to try again. If you face any issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team\r\n"", 'modified': '2021-03-09T22:03:28Z'}","Update: Received a response from developer stating app was fixed. I updated the app and it still has the same issue, as soon as you type in the first few digits of an Amex card the CVV field disappears..

Original post: 

Can’t add Amex card, as soon as I start the CVV field disappears, I tried adding the CVV first also but there is only 3 digits.  

I tried on another phone and account, same issue.",True,Ricky476554,2021-03-10 02:20:13,2,Glitch on app
1589,"{'id': 21430569, 'body': 'Hi there, we are sorry to hear about your experience and would love to look into this for you. It seems that you are experiencing some technical issues. For Technical support and troubleshooting assistance you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme Team', 'modified': '2021-03-03T17:27:46Z'}","Update: Customer Service offered assistance shortly after my first review. I decided to wait until right after my next attempted use so they could more easily troubleshoot the glitch. This time it worked flawlessly just like it always used to. BTW I’ve been exclusively using the same station since COVID-19 hit. 
Original 2 Star Review: It worked great for maybe 9 months but it fails to complete the transaction for the last two months. It even failed once after unlocking my pump. Luckily I spotted the app error before driving away.",True,Wlcws,2021-03-10 13:45:36,5,Nothing But Pump Activation Errors
1590,"{'id': 21620738, 'body': 'Hi there, thank you for providing feedback on BPme Rewards and BPme app. We very much value your business and hope to keep you as a loyal consumer. We are sorry that you are unhappy with this experience. We take your feedback seriously and will continue to look for ways to improve the experience for our best consumers. You can contact our support team at 1-800-333-3991 and they will do their best to assist you further with your BPme account. Thanks, BPme team', 'modified': '2021-03-12T20:22:31Z'}","It was nonstop problems with this whole system around this app.
First I was a member of the older BP Driver Rewards program, so I tried using my old login but that failed. Fine, I’ll re-register and forgive that I may have lost some reward credit from the old program. As I register, I need to give the account a password, I just tried to use the same password from the old program; turns out I could not use it because somehow the system remembered my old password for what was supposed to be a new registration. A bit annoying, not so bad to be one star.

When I register, I enter a promo code, which was accepted, but when I check the app, it just shows the regular $0.05 discount for no code. Annoying, but not one star annoying, and it’s a marketing thing, not the app per se. 

I do all that before I get to the gas station, so that I don’t waste time at the pump. I get to the gas station and try to use it. The pump doesn’t say much about how to proceed, so I just open the app. I click on the button to pay for fuel. The app cannot find my location. I check my settings. Location services are on. I check the BPme app, location services are on when using the app. I go back to the app, it still cannot find my location. I go to Station Finder, the app locks up. I kill the app and restart it, it is stuck on the splash screen (ie. the starting BPme logo screen) and won’t start. I have the latest iPhone Pro Max, for crying out loud! So far I have wasted minutes at a busy gas station trying to get this dump app to work! Now we are a one-star-land.

I decide to restart the phone. That takes a while. I get to the app, it starts. I go to pay for fuel, location is working now and I pick my pump number. I go to pay using Apple Pay, the app starts spinning and locks up again. Then says there’s an error processing payment. By now the gas station attendant is literally yelling at me over the speaker on the pump asking what is the problem. I respond and he yells the same question again. I guess he doesn’t hear me. I shake the phone so he can see it and point at it and say again that the app is not working. So I’m trying to pay, getting yelled at, looking at the BPme display fine print that I am expected to pay $0.99 a month to subscribe to this terrible experience. I’m thinking about how so many startups with far smaller revenue than BP churn out much better performing apps all day, every day. I just take out my credit card and pay the old fashioned way, and now have to figure out how to de-register because I am not paying a subscription for this. It’s one star because I can’t assign zero.",False,Count Zyx,2021-03-11 08:51:12,1,Proved Useless
1591,"{'id': 22073717, 'body': ""Hi there, we're sorry to hear about your experience and we would love to look into this for you. We very much value your business and hope to keep you as a loyal consumer. We take your feedback seriously and will continue to look for ways to improve the experience for our best consumers. You can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team"", 'modified': '2021-04-06T11:24:04Z'}","Ever since Bp visa Synchrony had to send me a new card because there was fraud , I can’t link my Bp rewards card to my new card ... also it’s the 5 th new card in 3 years ... triple encryption is useless. 
Back to the issue, I have called Synchrony Bank , My Bp rewards customer service ,  and Tech support . Everyone there is useless!!! It’s the worst customer service and Experience I’ve ever dealt with!
 I have over 12 hours being on hold and dealing with everyone and no one there is competent to solve the dam problem! They told me 3 times will fix it with in 5 days and then you never hear back fro. Them ... if I don’t hear from them today I will switch all my business to Shell and Mobil apps - I have them both now no dam issues! Please hire a IT Tech that actually can solve the issue because your current staff is the worse",False,crap afain,2021-03-12 10:08:56,1,Can’t link Bp Visa card to app
1592,"{'id': 11289967, 'body': ""Thank you for providing feedback on BPme Rewards. We very much value your business and hope to keep you as a loyal consumer. We are sorry that you are unhappy with the new BPme Rewards program. We take you feedback seriously and will continue to look for ways to improve the experience for our best consumers. If you are having issues with the BPme app recognizing your location, verify you have location services enabled in your phone's settings. If the issue continues, please contact us at 1-800-333-3991 & a representative will assist you. "", 'modified': '2019-10-16T16:09:32Z'}",The app has gotten too slow at unlocking the pump. It takes so long that I have to close out the app and use my credit card. Very frustrating wasting so much time at the pump. Definitely needs improving.,True,sshaline,2021-03-12 15:25:23,2,Not as good as it used to be
1593,"{'id': 21716887, 'body': 'Hi there, we are sorry to hear about your experience and would love to look into this for you. You can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team', 'modified': '2021-03-17T21:17:32Z'}",Long time satisfied user. As of most recent update app no longer functions on iOS 12 on iPhone 6 WITH NO WARNING. Left with no way to check rewards status.,False,mbslusar,2021-03-12 23:51:56,1,Recent update trashed app
1594,,I love the app but more importantly savings,False,Mr. erojas,2021-03-13 04:46:51,5,Mr Rojas
1595,"{'id': 21692493, 'body': 'Hi there, we are sorry to hear about your experience and would love to look into this for you. It seems that you are experiencing some technical issues. For Technical support and troubleshooting assistance you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team', 'modified': '2021-03-16T20:08:21Z'}","this app worked great for a few months but has since stopped working almost entirely. i have to log in every time i try to use, it often says it stopped working or there was an error when i try to pay for fuel. it has stopped working totally today. i uninstalled and it’s so messed up it says it can’t load or be installed at this time",False,hetty387,2021-03-13 16:21:16,1,worthless
1596,"{'id': 21692084, 'body': 'Hi there, we are sorry to hear about your experience and would love to look into this for you. You can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team', 'modified': '2021-03-16T19:33:25Z'}",Works about half the time... not reliable at all,False,paw-lwg,2021-03-13 21:56:43,1,Terrible App!!
1597,"{'id': 21716782, 'body': 'Hi there, we are sorry to hear about your experience and would love to look into this for you. You can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team', 'modified': '2021-03-17T21:07:07Z'}","My understanding was that all apps that require sign-in/accounts on the iOS App Store were required to support Sign In with Apple now. This one doesn’t. 

And the description talks about a $0.99/month subscription but no in-app purchases are listed? Huh?

If I want to use Sign In with Apple and Apple Pay to pay for gas and don’t want marketing junk mail, what’s the issue? 

Customer hostile app.",False,TheSchultzer,2021-03-13 22:58:22,1,No Sign in with Apple support?
1598,"{'id': 21692039, 'body': 'Hi Steven, we are sorry to hear about your experience and would love to look into this for you. It seems that you are experiencing some technical issues. For Technical support and troubleshooting assistance you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team', 'modified': '2021-03-16T19:28:28Z'}",After the latest update the app does not work. It is stuck on the loading screen! And I can’t put gas and enjoy my reward please fix!,False,Steven1822,2021-03-14 14:45:10,1,App is frozennnnn doesn’t work!!!!!!!
1599,"{'id': 21692003, 'body': 'Hi there, we are sorry to hear about your experience and would love to look into this for you. It seems that you are experiencing some technical issues. For Technical support and troubleshooting assistance you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team', 'modified': '2021-03-16T19:25:37Z'}",Wont let me log in keeps saying there is an error and to retry. No support workers available when you call.,False,Mcdmt,2021-03-15 12:00:02,1,Doesn’t work
1600,"{'id': 21691966, 'body': 'Hi there, we are sorry to hear about your experience and would love to look into this for you. It seems that you are experiencing some technical issues. For Technical support and troubleshooting assistance you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team', 'modified': '2021-03-16T19:22:29Z'}","Very bad app interaction, it keeps telling me to try log in while im already logged in. I try to add a payment and it throws me back to log in again or i get an error. I can’t spend more than 20 seconds on the app without having an issue. It’s worthless. I deleted the app and reinstall it to see if the problem was fixed but it still remains.",False,Goldelm,2021-03-15 13:17:52,1,Error
1601,"{'id': 21691927, 'body': 'Hi Somil, we are sorry to hear about your experience and would love to look into this for you. It seems that you are experiencing some technical issues. For Technical support and troubleshooting assistance you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team', 'modified': '2021-03-16T19:18:42Z'}","Please don’t waste your time installing this app. It keeps throwing an error after successfully loging in — ‘Login not complete’ every few seconds and then logs you out. I called the customer service and after 15 mins of waiting when you finally get to the rep the call gets disconnected. This happened 4 times with me this morning. Goodbye BP, I am happy with Exxon Mobil and its app.",False,SomilGupta,2021-03-15 13:23:31,1,Totally Useless App
1602,"{'id': 21691823, 'body': 'Hi there, we are sorry to hear about your experience and would love to look into this for you. It seems that you are experiencing some technical issues. For Technical support and troubleshooting assistance you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team', 'modified': '2021-03-16T19:07:04Z'}","Consistently boots me out when trying to login and add a payment method. Doesn’t save credentials or use Face ID, so you have to re-enter everything again and again.
 
iPhone 12 Pro running iOS 14.4.1.",False,PJinMN,2021-03-15 15:51:49,1,Terrible app
1603,"{'id': 21716836, 'body': 'Hi there, we are sorry to hear about your experience and would love to look into this for you. You can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team', 'modified': '2021-03-17T21:13:04Z'}","App will not set up account. After waiting 1 hour on hold, customer service agent suggested that I try again in 24 hours.",False,zr1 racer,2021-03-15 22:23:49,1,Total Garbage
1604,"{'id': 21716721, 'body': 'Hi there, we are sorry to hear about your experience and would love to look into this for you. It seems that you are experiencing some technical issues. For technical support and troubleshooting assistance you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team', 'modified': '2021-03-17T21:01:16Z'}",When I try to open the app it goes to a white screen and then goes back to my homepage. I tried to delete it but it is stuck in the cloud. Any suggestions?,False,bpme?,2021-03-16 15:27:58,1,Disappointed
1605,,You should be able to scan receipts,False,Hello nickname less than 30,2021-03-16 18:57:29,3,Good but could be better
1606,"{'id': 21742369, 'body': 'Hi there, we are sorry to hear about your experience and would love to look into this for you. You can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team', 'modified': '2021-03-18T20:47:00Z'}","I attempted to use the app for the first time now that it supports Apple Pay - well, for some reason it say that Apple Pay was declined. - fortunately there are 4 more Apple Pay accepting stations within sight of the BP. If BP wants me to use the app, it had better fix the use of Apple Pay.",False,Xkalybur,2021-03-16 23:22:00,1,Disappointing-could not use
1607,,This is great app... love it !!!,False,Comeback Zack,2021-03-16 23:47:29,5,Comeback Zack
1608,,My husband and I traveled from wisconsin to key west. We never had a shortage of gas stations with clean restrooms. We just asked our app to find the closest location when we needed one. We saved 15 cents a gallon and even had price matching on top of that. Took all the worry out for us. Thank you for giving me one less thing to worry about.,False,sbevers,2021-03-19 13:22:30,5,Cross country peace of mind
1609,"{'id': 21826321, 'body': ""Hi there, we're sorry to hear about your experience. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team\r\n"", 'modified': '2021-03-23T22:52:36Z'}","Try to open, get a blank screen for 30-40 seconds, then it closes. Will not open. Tried 3 times deleted the app and installed again, no luck.",False,ghibffvnjb,2021-03-19 22:54:00,1,Not opening
1610,,fast and easy,False,DARKCRY18,2021-03-20 12:03:12,5,Nice
1611,"{'id': 21826295, 'body': 'Hi there, we are sorry to hear about your experience and would love to look into this for you. You can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team', 'modified': '2021-03-23T22:50:14Z'}","Tried to use the app to pay at the phone p using ApplePay. Never worked. Every time it charges me a dollar, though. So they are charging you and not providing any service or product. Pretty sure that’s illegal. 

Don’t waste your money.",False,Ext1jdh,2021-03-20 14:43:37,1,Steals your money
1612,"{'id': 21845828, 'body': ""Hi there, we're sorry to hear about your experience. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team\r\n"", 'modified': '2021-03-24T17:06:35Z'}",I needed gas so went to my nearest bp gas station. I was unable to open the app-just an error message. I tried logging back into my account and was eventually locked out because of the technical difficulties with the app and I was unable to log back in for 15 minutes. I ended up having to reset my password. So I waited on the side of the road for 15 minutes to pass by but still unable to log into my account using the app. 15 minutes turned to 30 minutes and then an hour and still cannot log into the app-just getting an error message. I deleted the app and reinstalled and tried to log back in but still unable to log into my account using the app. This is why there should be a card in case like this when the app is experiencing technical difficulties. There should be a backup plan. Highly disappointed.,False,htmn15,2021-03-20 20:00:07,1,Unable to use the App
1613,"{'id': 21826269, 'body': ""Hi there, we're sorry to hear about your experience. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team\r\n"", 'modified': '2021-03-23T22:47:31Z'}",“Something went wrong” message upon opening app. Deleted and reinstalled. Login just goes to a white screen.,False,CEO of DRM Desertion,2021-03-20 21:20:53,1,This app is glitchy
1614,"{'id': 21826127, 'body': ""Hi there, we're sorry to hear about your experience. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team\r\n"", 'modified': '2021-03-23T22:30:07Z'}","Tried to use today and could not, the station shows up as a bp, would mot log me in, after several tries, just gave up.  My id and password are correct.  I have all the latest software updates.  So it is even less than 1 star!!",False,310Zempel1,2021-03-20 22:11:47,1,Bpme apo
1615,,Why would you have a scheduled down time at 9:30 on a Sunday morning?,False,1234332445,2021-03-21 13:24:38,3,Can’t Use App
1616,"{'id': 21826106, 'body': ""Hi there, we're sorry to hear about your experience. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team"", 'modified': '2021-03-23T22:27:49Z'}",It's not the user! For some reason you won't admit your app is messed up.  Before it was seamless now it's a disaster!,False,GuppyDog,2021-03-21 15:08:56,1,Fix the app
1617,"{'id': 21826084, 'body': ""Hi there, we're sorry to hear about your experience. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team"", 'modified': '2021-03-23T22:24:57Z'}","App used to work great. Now it always tells me an error has occurred when i try to get gas. I emailed them and they said there was a problem with the card i had on file. Problem is, I used PayPal not a card. I sent them receipts for gas i got without the discount but never heard back. I’ve logged out, uninstalled and reinstalled and nothing.",False,MagicMike1814,2021-03-22 02:36:33,1,Used to work
1618,"{'id': 21826363, 'body': ""Hi there, we're sorry to hear about your experience. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team\r\n"", 'modified': '2021-03-23T22:59:16Z'}",When the app wants to work it’s great and all but it’s constantly crashing or won’t load or sometimes won’t even process my payments. I rely on the app’s wallet so I can directly from my phone but the app doesn’t work half the time!,False,"c00""beans",2021-03-22 12:19:05,2,Inconsistent App
1619,"{'id': 21826044, 'body': 'Hi there, we are sorry to hear about your experience. This issue has been resolved now. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team', 'modified': '2021-03-23T22:19:44Z'}",Down for two days?!!,False,Oilpimp,2021-03-22 12:54:57,1,Does this app even work???
1620,"{'id': 21826015, 'body': 'Hi there, we are sorry to hear about your experience. This issue has been resolved now. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team', 'modified': '2021-03-23T22:15:08Z'}","Maybe because I have Lockdown app installed? But it used to work. Last time it came close to workingI BPme sent me a code via email & asked me to confirm. It took me a few minutes to get emailed code... and I never got the chance to enter it in BPme. Ever since then, BPme claims it’s “down for scheduled maintenance”. I suspect it’s lying to me, that in fact it’s decided that I’m unauthorized to use my own account. Since the app no longer even gives me the option to enter an emailed PIN, and since there’s nobody at BP I can contact to attempt to fix this... I’ve authorized myself to use ExxonMobilpay instead!",False,ubw2k,2021-03-22 13:04:47,1,Down for Scheduled Maintenance over 28h
1621,,"Love the app, use it weekly. Suddenly it’s not available to use at any station. Hope BO gets it working again!",False,DontheEnforcer,2021-03-22 13:55:57,5,BPMe scheduled downtime
1622,"{'id': 21826337, 'body': 'Hi there, we are sorry to hear about your experience. This issue has been resolved now. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team ', 'modified': '2021-03-23T22:55:35Z'}",Trying for two days to open my BPme rewards app and for two days get the same message about downtime. I have deleted the app and reinstalled but get the same message. Trying to take advantage of the Match special on gas.,False,Ms Cat 2000,2021-03-22 13:58:46,2,Site will not open
1623,"{'id': 21825995, 'body': ""Hi there, we're sorry to hear about your experience. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team"", 'modified': '2021-03-23T22:11:47Z'}","After the update on 3/12 the app doesn’t work anymore. Can’t login, can’t get answers. Useless",False,DrewFrom LI,2021-03-22 15:39:28,1,Used to work great. Now it’s garbage
1624,"{'id': 21825969, 'body': 'Hi there, we are sorry to hear about your experience. This issue has been resolved now. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are not able to use the app or facing any issues, for technical support and troubleshooting assistance you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team', 'modified': '2021-03-23T22:08:47Z'}","App has been unusable for 48+ hours. I deleted and reinstalled huge app twice in the last two days, yet it keeps displaying “BPme scheduled downtime. Sorry for the inconvenience.”  👎🏻",False,#On Wisconsin,2021-03-22 15:48:43,1,“BPme scheduled downtime”
1625,"{'id': 21825973, 'body': 'Hi there, we are sorry to hear about your experience. This issue has been resolved now. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are not able to use the app or facing any issues, for technical support and troubleshooting assistance you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team', 'modified': '2021-03-23T22:09:21Z'}","Tried getting gas on Saturday and the app wouldn’t let me log in. Later that day, it said it was down for scheduled maintenance. It’s now Monday and the app is *still* down for scheduled maintenance. Can’t find any information anywhere about this so-called “scheduled maintenance” or when it might end. I’ve tried forced quitting the app, reinstalling it, and restarting my phone — nothing works.",False,limegroove,2021-03-22 15:57:07,1,App has been down for 3 days
1626,,Works fine when it’s up but the App has been down for over 24hrs as scheduled downtime.  So now what???,False,MOBinDG,2021-03-22 18:26:45,3,Scheduled downtime???
1627,"{'id': 11109107, 'body': ""Hi Mimi51717, we apologize for the frustration you've experienced. We have had a higher than normal call volume due to the new upgrade but are eager to assist you with getting your card linked to the app. Please drop us a line at https://www.mybpstation.com/contact-us so we can get you fueling with BPme. Thanks, BPme Team"", 'modified': '2019-10-07T21:07:50Z'}","When this app first came out i had a lot of
Trouble linking my credit card. Fortunately this issue was resolved and app works great now. One * lost cuz i still miss old gas program that didn’t require you to pull up app to complete transaction

Worked well for awhile. Now I’m getting scheduled maintenance during the day on a weekday for hours already. This is ridiculous.",True,Mimi51717,2021-03-22 19:48:55,2,Much improved
1628,"{'id': 21826412, 'body': 'Hi there, we are sorry to hear about your experience and would love to look into this for you. You can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team', 'modified': '2021-03-23T23:05:26Z'}","App is supposed to make getting gas easier

1. Appx 80% of time you pull up to BP station it says your not near any BP station
2. Few occasions When it does recognize a station pay via app doesn't work. When you tell station attendant they say they have complained to BP to no avail",False,Mnr602,2021-03-22 20:13:09,2,App never works
1629,"{'id': 21845719, 'body': 'Hi there, we are sorry to hear about your experience. This issue has been resolved now. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team \r\n', 'modified': '2021-03-24T16:58:05Z'}",I used this app once and it was great but for the past month inn a half when I open the app I get a message saying there is scheduled down time. Frustrating that the app is always down.,False,6r0k,2021-03-22 21:32:48,1,Always down
1630,,The app is simple and straightforward to use... when it works. Who schedules downtime at 4:00 pm on a weekday?? IT fail.,False,majell1n,2021-03-22 21:35:55,3,Great when it works
1631,"{'id': 21845304, 'body': 'Hi there, we are sorry to hear about your experience. This issue has been resolved now. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team \r\n', 'modified': '2021-03-24T16:31:03Z'}","How long will this “scheduled downtime “ go?
It’s been 3 days, and it still shows scheduled downtime on the app. What happened to my reward if I can’t use the app in gas station?
BP doesn’t have emergency team to fix or find the other way to help members?",False,Allenchiu,2021-03-22 21:39:16,1,Scheduled downtime
1632,"{'id': 21845910, 'body': 'Hi there, we are sorry to hear about your experience. This issue has been resolved now. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team \r\n', 'modified': '2021-03-24T17:13:29Z'}","Toyed to us app on Sunday. It would not open stating “ sorry, down for scheduled maintenance”. Tried to open app today and getting same message. Deleted and reinstalled and message persists. Are the really in maintenance for two days?  Most likely the app is broken.",False,m-bus,2021-03-22 22:18:00,3,Down for schedule maintenance for two days
1633,"{'id': 21845408, 'body': 'Hi there, we are sorry to hear about your experience. This issue has been resolved now. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team \r\n', 'modified': '2021-03-24T16:37:42Z'}",App stopped working over the weekend.    Worked great until then.,False,Mo4935,2021-03-22 23:05:57,1,App crashed
1634,"{'id': 21845167, 'body': 'Hi there, we are sorry to hear about your experience. This issue has been resolved now. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team \r\n', 'modified': '2021-03-24T16:19:57Z'}",I click on icon. All it says is scheduled downtime which has been on there for 3 days. I deleted the app and reinstalled just to get same result.,False,get gas somewhere else,2021-03-22 23:43:10,1,Joke
1635,"{'id': 21845113, 'body': 'Hi there, we are sorry to hear about your experience. This issue has been resolved now. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team \r\n', 'modified': '2021-03-24T16:12:36Z'}","My favorite gas app hands down, very convenient and easy with good discount when paired with my BP Visa ... until 3/20 when I got an error message. Since then when I open the app, screen says scheduled down time. Three days so far not working. Since discounts are tied to how much you spend each month it’s more than annoying.",False,2BHealthy,2021-03-23 00:08:14,1,Used to live this now it won’t work
1636,,Love it when it works. But the app is less than consistent. Currently have been getting a BPme scheduled downtime message for 3 days which renders my extra cash reward useless,False,nbhamblin,2021-03-23 01:58:37,3,Good when it works
1637,,"As of today Monday, March 22 the app has been undergoing maintenance for the past three days!",False,ConsumerRep,2021-03-23 03:52:26,3,Great when it works
1638,"{'id': 21845660, 'body': ""Hi there, we're sorry to hear about your experience. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team\r\n"", 'modified': '2021-03-24T16:52:28Z'}","Not sure why the app stopped loading but it just sits in a pic of a gas station when I try to open the app for the last week.
Very disappointing.",False,LauraLynD,2021-03-23 11:09:02,1,Stopped working
