,isEdited,userName,review,developerResponse,title,rating,date
754,False,3 kilos,"Bugs still not fixed, can’t link QFF. Caltex app is much much better.","{'id': 14345314, 'body': 'Hi there, sorry to hear this. We are currently experiencing a high volume of applications. Some common issues include ensuring  you have entered the same surname as your Qantas Frequent Flyer account, or you haven’t linked your Qantas Frequent Flyer account to another BP Rewards account. Otherwise your Qantas Frequent Flyer account has been cancelled or expired. Please contact Qantas Frequent Flyer on 13 11 31 for more information.', 'modified': '2020-03-30T22:14:39Z'}",Curry,1,2020-03-29 17:37:13
755,False,mallsg,"App is not updating, and can’t log in with pin anymore, what’s up guys?
Tried serval times to update now ...","{'id': 14350848, 'body': 'Hi there, so sorry that you had issues with your update. If you are having issues, try uninstalling the app version you have and reinstalling the current version 4.3.3 from the App Store, after that all should work fine. You are correct, PIN is removed but once you have logged in you will not require a PIN to open the app, which will save you time! ', 'modified': '2020-03-31T05:44:23Z'}",Update problems,1,2020-03-30 02:58:33
756,False,doiem,I have logged in but the app constantly cycles through asking to accept terms and conditions. I tick the box and clip accept and it flashing the next screen before asking to accept updated terms and conditions,"{'id': 14376674, 'body': 'Hi there, so sorry you had this experience. Would you mind emailing AUcustcare@bp.com with your account details so that we can have a look into why this is occurring for you? Apologies for any inconvenience.', 'modified': '2020-04-01T04:19:59Z'}",App stops at accept conditions,3,2020-03-31 09:43:04
757,False,Sinkers123,Tried to link my Qantas FF card and it just keeps going round in circles. Won’t allow me to link it. So frustrating to manouvre your way around this App. Not very user friendly when trying to link FF card.,"{'id': 14423111, 'body': 'Hi there, so sorry to hear this! Please make sure you have entered the same surname as your Qantas Frequent Flyer account, or you haven’t linked your Qantas Frequent Flyer account to another BP Rewards account. Otherwise your Qantas Frequent Flyer account has been cancelled or expired. Please contact Qantas Frequent Flyer on 13 11 31 for more information.', 'modified': '2020-04-02T23:27:15Z'}",Link Qantas FF card,1,2020-04-01 02:38:24
758,False,Oz-mark,"Thought the concept was great, downloaded the app and setup ok. 
Uses location services to show BP sites which one would assume the payment system works with. But each one I’ve attempted to try so far comes up and says the payment system is not available at this location- coming soon. Please pay in store, which at Coronavirus time I don’t want to do
What a waste of time trying to find somewhere where it is actually set up to work. 
The location finder of the app should only list sites already set up and operational, not every BP site. 
Going to try the Caltex app now and see if it’s any better. 
Quite disappointed BP.","{'id': 14474148, 'body': 'Hi Oz-Mark,\nThanks for your feedback and we are sorry to hear that you have had some challenges using the app.  Would you be able to provide the type of fuel you are using at our BP Site?\nHappy to take a look into this for you :-)\n', 'modified': '2020-04-06T02:54:37Z'}",No luck finding a fuel station that it works with,2,2020-04-02 08:19:02
759,False,iTorchIsAverage,"App setup was easy.  But so far, the app has not been helpful to me- it didn’t find and give any info on the 7 common stations I use, and the 2 it could find can’t or won’t process payment by the app.   I think a 10+ character password is ridiculous, why not a 4+?  Main concern is the “Store Finder” function in the app does not show any of the 7 BP stations in my region (west Gippsland, VIC) or the one in my parents’ area that I use. (3029, VIC).  That was without any search filters applied too.  I initially had filters to look for BPme-enabled stations & BP Rewards stations but my stations of interest did not appear on map.  I removed the filters and they still did not display.  App REQUIRES device’s ‘Location Services’ to be ON in order to complete registration which I do not like- I would prefer to be able to register without Location Services, and then just manually enter a town name, or only activate Location Services manually for search if I was looking for a servo in an unfamiliar region where I didn’t know town name/s to enter.  I would prefer the Store Finder map to display ALL stations and just be able to zoom in to the area I was in, rather than having to enter town names or activate Location Services.  Also, I was extremely disappointed and surprised that two major stations on M1 Freeway (Officer, VIC) are not currently BPme-enabled!  It should be a business requirement than any station on an A-road (fwy/hwy) *must* have BPme facility.","{'id': 14474204, 'body': ""Hi there, Really appreciate the time you've taken in providing your feedback.  We are so sorry for the inconvenience you've had using the location search.  Your query does help us improve our app and will pass on your feedback to our dev team.   Otherwise, I can suggest clearing cache and re installing the app.  If the issue still persists, please feel free to contact aucustcare@bp.com with your contact details, we would be happy to assist you. "", 'modified': '2020-04-06T03:00:19Z'}",Store Finder not reliable,3,2020-04-02 16:17:08
760,False,Micknicc,Unable to use the app as it says go to App Store to download new version ...press open and returns to same message. Unable to pay for my fuel....so frustrating,"{'id': 14474310, 'body': 'Hi there, \nThanks for getting in touch and appreciate your feedback.  So sorry for the inconvenience in downloading new version.  We have had some app technical issues recently.  Would you be able to turn your phone on and off, and try re installing the app?  If the issue still persists, please feel free in contacting us on aucustcare@bp.com with your contact details, we would be happy to help out. :-)', 'modified': '2020-04-06T03:06:50Z'}",App stuck in download new version loop cannot use,1,2020-04-03 03:01:59
761,False,zerofish1,"The app is useless, Keeps logging you out then you need to go through multiple verification processes to login. All of this while standing in line to pay at BP","{'id': 14504894, 'body': ""Hi there, so sorry to hear you're having these issues. If you are still experiencing issues, please let us know at AUrewards@bp.com so we can resolve this for you"", 'modified': '2020-04-07T04:24:16Z'}",Expected much more!,1,2020-04-03 23:36:57
762,False,AppHooked,"Stuck in loop around verification. Just keeps going in circles with email verification then ticking over to mobile number verification, and then adding in that code and it seems unable to load past that screen even with the correct code added. Disappointing.","{'id': 14504898, 'body': 'Hi there, we apologise for this experience. If you are still experiencing issues, it would be great if you could reach out to AUrewards@bp.com so that we can look into it further. We have also shared this feedback with the BPme Technical Support team, thanks for taking the time to share.', 'modified': '2020-04-07T04:24:31Z'}",Just won’t work,1,2020-04-04 04:25:05
763,False,R-Giskard,It seems you can’t use this app without turning on location services. Beware.,"{'id': 14504952, 'body': 'Hi there, thanks so much for your feedback. Location services is required for BPme, in order for you to utilise our Pay for Fuel functionality, however we will provide your feedback to the Technical Support team. ', 'modified': '2020-04-07T04:28:11Z'}",Forces location services,1,2020-04-05 04:14:44
764,False,Bracken Ridge,Am I to use a BP Card or BPme Card. I use BP normally but just trying to work out how I now gain QANTAS points rewards since BP and Virgin Airline have parted ways in Australia?,"{'id': 14504962, 'body': 'Hi there. BP Rewards lets you choose between earning BP Points or Qantas Points. After you register for BP Rewards on either bprewards.com.au or the BPme app, choose between earning BP Points or Qantas Points on the website.In order to earn Qantas Points, you’ll need to be an existing Qantas Frequent Flyer member and have linked your Qantas Frequent Flyer membership number to your BP Rewards account when you decide to choose earning BP Points. You can only link one Qantas Frequent Flyer membership number.', 'modified': '2020-04-07T04:29:02Z'}",Confused ...,3,2020-04-05 10:05:00
765,False,composingmickey,"Hi, 

Initially I had an issue register into this BPme app, most annoying part is the password, I doubt even my Gmail has such a complicated password & appreciate a minimum of 4digit password or Maximum of 10 digit password requirement with 1Capital & Numbers would be more than safe enough, Then the most annoying thing is that each time when we login it asks for a Verification code which we have to open up Emails over & over which is ridiculous even after saving the password you still need a verification... It’s not a banking system to be this much secured I guess... Once we used the velocity point scheme it was just easy & it’s just the matter of tapping the card... Well I gave 1 star leaving some room for the developers to improve & hope you’ll will continue to do good for the customers, on top of that wonder whether apple wallet option is added? 🤞","{'id': 14504941, 'body': ""Hi there, thanks so much for your feedback. We will most certainly feed your login experience back to the BPme Technical Support team. BP Rewards in BPme is a new feature that allows you to earn either BP Points or Qantas Frequent Flyer Points every time you Pay for Fuel with BPme, or shop in store. If you'd like more information about the program, visit bprewards.com.au - you can use your BPme login to access the website and learn more. Thanks for your support!"", 'modified': '2020-04-07T04:27:33Z'}",Login Verification,1,2020-04-06 07:08:08
766,False,cj4757,"I set up the app and registered my details. When I log on, it is supposed to send a verification email, but it doesn’t. So, can’t use it, and I have no way of fixing this. Tried it with both my iPad and iPhone. Same issue with both. I give up.","{'id': 14505011, 'body': ""Oops! It may have gone to your spam folder. If you still can't find the email, head to the login page of bprewards.com.au and click ‘reset password’ and a new email with instructions will be sent. If you're still experiencing issues, please email AUrewards@bp.com and our team will look into your account straight away."", 'modified': '2020-04-07T04:32:50Z'}",Terrible App - Does not work,1,2020-04-06 13:27:13
767,False,Seaeagle63,I have installed and reinstalled the app numerous times and every time I cannot use the store finder at all. Is there something I’m doing wrong or is the app too unstable?,"{'id': 14717166, 'body': 'Hey there, so sorry you had this experience - this issue should be fixed in the new BPme 4.5.1 update. Let us know how you go!', 'modified': '2020-04-17T00:33:21Z'}",Store finder,1,2020-04-07 03:50:42
768,False,jefbram,Can’t even get a verification email sent to log in with,"{'id': 14670065, 'body': ""Oops! It may have gone to your spam folder. If you still can't find the email, please email AUrewards@bp.com and our team will look into your account straight away."", 'modified': '2020-04-15T00:08:53Z'}",Useless,1,2020-04-07 06:43:46
769,False,Trobgdjiii,Have tried using this app a number of times and it fails to send a verification to my email address. It is getting deleted.,"{'id': 14670090, 'body': ""Hi there. It may have gone to your spam folder. If you still can't find the email, please email AUrewards@bp.com and our team will assist you further."", 'modified': '2020-04-15T00:13:42Z'}",No verification,1,2020-04-09 12:07:14
770,False,Awesome-kid qwert,Love that my BP rewards card are in the app. But would like to be able to see the cost of fuel at BP stations through the app like you can through Caltex and 7-11 fuel app. It can be done come on BP,"{'id': 14670111, 'body': ""Hi there, we love hearing you're enjoying BP Rewards so far! Thanks for sharing your feedback, we'll pass this onto our team"", 'modified': '2020-04-15T00:17:33Z'}",Almost there,4,2020-04-10 23:43:40
771,False,srm68,This app refuses to allow the user access to its functionality unless you allow it access to location services.  You cannot get past the ‘suggestion’ to change settings to activate location services.  Not good and not necessary.,"{'id': 14670115, 'body': 'Hi there. Location services are required for BPme, in order for you to utilise our Pay for Fuel and Store Finder functionality. However, we appreciate you sharing your feedback and will pass this onto our team', 'modified': '2020-04-15T00:18:04Z'}",Refuses to work,2,2020-04-11 06:57:35
772,False,Weanie Jeanie,"Since the latest update, it won’t actually let me update. I used to use this all the time. So disappointed","{'id': 14670118, 'body': ""Hi there, so sorry to hear you had this experience. Can you please try deleting the current version of BPme on your phone and redownloading BPme direct from the App Store? If you are still having issues, please email us at AUrewards@bp.com and we'll look into it further for you. Thanks for your feedback!"", 'modified': '2020-04-15T00:19:24Z'}",Sad,2,2020-04-12 07:34:36
773,False,dazzasolo,"I’ve been using this app for about 6 months now, it was sometimes a little flaky but generally worked ok. Unfortunately they now bombard you with a rewards screen instead of immediately going to the ‘Pay for Fuel’ screen, which after all is why you have the app right? There are other fuel suppliers apps that are way more straight forward. Such a shame as it used to be easy to use.",,Customer experience = Lousy,1,2020-04-14 00:26:37
774,False,Steveo1909,Opening the app is a hit and more miss. Tried to log in several times while at the bowser with a queue of cars behind. Far too slow better off going in store and going thru the motions. Very poor app but great concept,"{'id': 14717092, 'body': ""Hi there, sorry to hear you're having these issues. If you are still experiencing delays on the app, please let us know at AUrewards@bp.com so we can look into this further for you"", 'modified': '2020-04-17T00:24:29Z'}",Too Slow,1,2020-04-14 04:30:47
775,False,Millionlightyear,Very hard to login.,"{'id': 14717095, 'body': ""Hi there, sorry to hear you experienced login issues, appreciate the feedback. If you have any more details you'd like to share with us please email AUrewards@bp.com so we can look into your experience further."", 'modified': '2020-04-17T00:24:55Z'}",hard to log in,1,2020-04-14 06:10:49
776,False,styleboy9x3,"Everytime I open the app at the store. It ALWAYS required log in, so annoying.","{'id': 14717099, 'body': ""Hi there, we're sorry to hear your frustration but appreciate your feedback, which we will share with our team"", 'modified': '2020-04-17T00:25:26Z'}",Could not log in,1,2020-04-15 04:48:20
777,False,lord_mayor,The app doesn’t let me proceed past the T & C’s page after I have  agreed. I have deleted and reinstalled the BPme app but nothing has helped.,"{'id': 14717106, 'body': 'Hi there, so sorry you had this experience. Would you mind emailing AUcustcare@bp.com with your account details so that we can have a look into why this is occurring for you? Apologies for any inconvenience.', 'modified': '2020-04-17T00:26:15Z'}",Disappointed,1,2020-04-15 06:42:19
778,False,Meldon11,"When I launch the app, I get the screen saying you’ve updated the t&c’s and privacy statement. I check the box and accept, but it keeps returning to this screen. I can’t get past it.","{'id': 14717112, 'body': 'Hi there, sorry to hear this. Would you mind emailing AUcustcare@bp.com with your account details so that we can have a look into this and resolve it ASAP? Apologies for any inconvenience.', 'modified': '2020-04-17T00:26:34Z'}",Can’t get past the past the privacy statement,1,2020-04-15 10:07:30
779,True,Calir,"Keeps saying a newer version is available despite deleting and putting new version on. Keeps looping back to terms and conditions no matter how many times you tick them. You guys need to sack your app developers. Seriously the worst.

Contacted auscarebp 22feb. Got reply email saying I would be contacted in5 days and still no reply.

PS. It’s now 15th of April 2020 and still. No reply. An the most recent update is still useles. Can’t get past the terms and conditions.","{'id': 13318255, 'body': ""Hi Calir,\nThank you for your feedback and sincerely apologise for the troubles you've had with the new version.\nWe'd be happy to take a look into this for you, please contact us at aucustcare@bp.com \n"", 'modified': '2020-02-05T22:50:32Z'}",Terrible,1,2020-04-15 13:49:24
780,False,12xuxuXU,Very frustrating!!,"{'id': 14850216, 'body': ""Hi there, sorry to hear you're having difficulty with our app. Can you please share more information about your experience to our team at AUcustcare@bp.com so we can look into this?"", 'modified': '2020-04-23T02:10:08Z'}",Won’t let me register,1,2020-04-16 07:45:50
781,False,ArunPSuresh,"This is a cheating app. Every time unnecessarily deducting 1 dollar from my bank account when pay through this app. So I have tried to call customer care but nobody attending calls. Totally disappointed.

This is not my concern but I want to just let you know guys their reward system is also worst. Only 1 cent discount per litter for normal fuel and 2 cents discount for premium fuels.",,Stealing money,1,2020-04-17 01:21:51
782,True,Lerwick,"Posted a review after app crashed when I was at the petrol station trying to pay, received developer response from a no reply email and a link to the developer page that gave a page not found error. Yeah right.","{'id': 14643987, 'body': 'Thanks for taking the time in contacting us Lerwick :-)\nSorry to hear about the inconvenience of app crashing whilst selecting pump number.\nWould you be able to confirm that you were at a BP enabled site?  Or name of BP Site?\nSo we can investigate this further for you?  Thanks BP Support \n', 'modified': '2020-04-14T02:22:55Z'}",Developer Response Doh,1,2020-04-17 09:58:05
783,False,jacklew15,Has worked flawlessly for two in-store transactions now. I would rate this five stars if the app supported adding the digital BP Rewards card into Apple Wallet (for easier access when iPhone is locked).,"{'id': 14850775, 'body': ""Hi there, we appreciate you sharing your feedback! We'll share your thoughts on adding the BP Rewards card to the Apple Wallet with our team 😊"", 'modified': '2020-04-23T02:35:37Z'}",Apple Wallet support please,4,2020-04-17 14:04:18
784,False,Llewnab,"This app has only worked once for me since I have had it.    Very frustrating and has taken MORE time to pay than just walking in to the register.   Software issues are blamed.   Location is Raglan street, Sale, Victoria.   Also, the App identifies a BP station on the princes Hwy at Wurruk which doesn’t even have the BP App enabled......","{'id': 14852802, 'body': 'Hi there, so sorry to hear you had this issue. We will follow up with the stores you have referenced and resolve this for you ASAP.', 'modified': '2020-04-23T04:53:37Z'}",Needs a lot of work,1,2020-04-18 01:07:18
785,False,Norewardsforme,"Won’t allow me to activate. Keeps saying error. Something went wrong, please try again and that’s all it does. I am also unable to link it to my BP+ card for payment to collect rewards","{'id': 14850832, 'body': ""Hi there, we sorry for the inconvenience caused. Can you please email us at AUrewards@bp.com and we'll correct this ASAP. To Pay for Fuel from your vehicle with your BP Plus fuel card, download the BP Plus app, designed specifically for your fuel card needs."", 'modified': '2020-04-23T02:38:37Z'}",Won’t Activate,1,2020-04-20 02:26:20
786,False,Bevvie007,Not easy to find what the rewards are....where do I view them?,"{'id': 14853697, 'body': 'Hi there. BP Points can be used for dollars off fuel or in store purchases at BP (500 BP Points = $5 off), or for David Jones eGift Cards (starting from 1000 BP Points = $10 eGift Card). Or you can choose to earn Qantas Points which can be redeemed for a range of rewards through the Qantas Frequent Flyer program.', 'modified': '2020-04-23T05:52:57Z'}",Rewards,1,2020-04-21 08:26:04
787,False,Wikiverse,"This app has the worst sign up and verification process I’ve ever encountered. After 12 emails and text messages, switching between App and online, creating three different passwords, I finally gave up and tried to use the PayPal sign on. That didn’t work either just caught in an infinite verification loop. Poor design, poor execution, unusable app.","{'id': 14877384, 'body': ""Hi there,\nSorry to hear you've had difficulty setting up the app.\nPlease, we would be happy to help you.  Can you email AUcustcare@bp.com with your telephone contact details, so we can look into this further for you. Thanks BPme support team\n"", 'modified': '2020-04-24T04:15:56Z'}",Took 12 emails and text messages to setup,1,2020-04-22 09:32:36
788,False,Aung KH,"I downloaded both BP app and Caltex app last night and set up my payment info.  Normally I buy at BP for the quality and price. Today I went to BP at Sunnyholt Road and tried to use the app but it didn’t work and I kept getting error messages and instead asked me to go and pay in person. So I left and went to Caltex station nearby.  Caltex app works seamlessly. I pulled over, filled up, typed in the pump number and I am done. Basically only 3 clicks required. BP app needs improvements. It’s disappointing!!","{'id': 14951273, 'body': ""Hi Aung. We're sorry to hear you had these issues with payment and have shared your experience with our team. Please feel free to reach out to us via AUrewards@bp.com if you have any other issues "", 'modified': '2020-04-28T00:41:12Z'}",Disappointing,1,2020-04-24 11:34:17
789,False,Warged,"Still does not work most of the time. Tells me to go inside to pay for fuel.

Default tab upon open should be “Pay For Fuel” not “Points”.

Why not just have pay wave at each pump? Even vending machines have pay wave.","{'id': 15002744, 'body': ""Hi there,  \r\nThanks for your feedback and we are sorry that we didn't meet your expectations.  Hoping we can help you regarding defaulting to Rewards, this is for users who can take the digital card in-store to pay. Would you be able to confirm that the BP Site is Pay for Fuel Enabled?  Drop us an email at aucustcare@bp.com with your telephone contact details and we will very happy to help.\r\nThanks BPme Support team\n\n"", 'modified': '2020-04-30T03:50:43Z'}",Frustrating App,1,2020-04-24 20:54:52
790,False,ACustom3r,"So slow and unresponsive, just setting up the app trying to make an account it tells me my old password is not valid, I just entered it for the first time in the sign up! App is useless but a nice idea to be able to pay for fuel from an app, needs a lot of work, a lot!","{'id': 15064177, 'body': 'Hi there, we apologise for the inconvenience caused. Please feel free to reach out to our team if you have further issues via AUrewards@bp.com', 'modified': '2020-05-03T23:19:01Z'}",Slow unresponsive,1,2020-04-28 04:18:24
791,False,Nissa-jade,Crashes every time I attempt to login. Have deleted and reinstalled multiple times. Even updated my iOS.,"{'id': 15064183, 'body': 'Hi Nissa-Jade, so sorry to hear your experience. Please reach out to us via AUrewards@bp.com and we can help resolve this', 'modified': '2020-05-03T23:19:30Z'}",Unusable,1,2020-04-28 12:00:22
792,False,torbulla,"If I could give a zero I would. Won’t load past terms and conditions. Been a month now BP has contacted me to supposedly help to protect their reputation. Asked me to contact them internally to resolve. Do you think anyone responded. BPme app you can go and f##k yourself, totally useless. Though mates show me it’s working with their phones. I have the most modern phone. BP if you want a better review fix this problem and if I’m in the 1% that have problems don’t care. Rating stays unless you fix this problem and it works on all phones including XR....","{'id': 15741849, 'body': 'Hi there, we apologise for the delay. We’ve tried locating your email but need a bit more information. Can you please email us again with the date you sent your first email, your username and full name and we’ll respond ASAP?', 'modified': '2020-06-03T06:18:43Z'}",Bug needs fixing,1,2020-04-28 12:25:00
793,False,Whyyouworryaboutnickname,"Hi, just feel it will be better if I can choose a fuel and show the price on the location I prefer. For example I choose no 95 near UNSW then I can see it's price

Thanks","{'id': 15064196, 'body': ""Hi there, thanks for your suggestion. We'll pass this onto our development team 😊"", 'modified': '2020-05-03T23:20:04Z'}",Price for fuel,3,2020-04-29 02:39:18
794,False,Euchromatin,"App is slow and needs 10-20s to load each time it’s opened, which is a pain when you’re trying pay in person. Why can’t I just add the card to my apple wallet?","{'id': 15143020, 'body': ""Hi there, thanks for your feedback, we'll be sharing your thoughts about the Apple Wallet to our development team. We apologise for any inconvenience caused."", 'modified': '2020-05-07T00:11:33Z'}",Fine idea - poor execution,3,2020-04-29 23:17:22
795,False,akoname,Display on the main screen,"{'id': 15143023, 'body': 'Hi there, we appreciate your suggestion and will be sharing this with our development team 😊', 'modified': '2020-05-07T00:11:53Z'}",Daily Petrol prices would be an awesome feature! Save me time looking elsewhere,3,2020-04-30 08:43:18
796,False,Mitcheeeeellllllllllsssss,App keeps asking for verification after I’ve verified about 10 times. Then it keeps telling me to accept the new account t&c’s which I have done 10 times. Don’t waste your time,"{'id': 15143029, 'body': ""Hi there, so sorry to hear about your experience. We'll be sharing this with our team to resolve. Please let us know if you have any further problems via AUcustcare@bp.com"", 'modified': '2020-05-07T00:12:10Z'}",Rubbish app,1,2020-05-02 08:01:39
797,False,Mattyyyy113,"Click on accept terms, keeps coming back up asking the same thing. Done this thousands of times still doesn’t let you access the app... 0 stars don’t download.","{'id': 15143035, 'body': 'Hi there, we apologise for the inconvenience caused. If this issues continued please email us via AUrewards@bp.com and we can help resolve this', 'modified': '2020-05-07T00:12:39Z'}",Can’t login and accept terms,1,2020-05-03 08:44:47
798,False,JayJay868,"Can login but immediate asks to accept updated terms and conditions/privacy (had an account previously and chosen not to use BPme for a while). I accept, get a half second glimpse of main app screen before acceptance of updated terms and conditions screen reappears. Tried deleting and reinstalling = same issue. Tried going to developer support link in iOS store but it’s a dud link...only for a BP page to load saying the page doesn’t exist. Some help would be great.","{'id': 15143094, 'body': ""Hi there, can you please email us via AUrewards@bp.com and we'll resolve this ASAP. We apologise for the inconvenience"", 'modified': '2020-05-07T00:22:56Z'}",Cyclic hang / issue on setup,2,2020-05-04 21:11:47
799,False,Sweetpea39,This app needs further attention to fix bugs. Attempting to register has been a nightmare filled will the app not responding and freezing.,"{'id': 15257104, 'body': ""Hi there, we appreciate you sharing your feedback and apologise for the inconvenience caused. Can you please email us via AUrewards@bp.com if this continues and we'll look into this?"", 'modified': '2020-05-12T04:17:29Z'}",Buggy app!,1,2020-05-06 01:47:08
800,False,Corp User CJK,"Set up was easy on iPad but only can view app in portrait. Most relevant info to motorists- PETROL PRICE, is not visible on app, so what’s the point?","{'id': 15257113, 'body': ""Hi there, thanks for sharing your thoughts. We'll pass this onto the development team"", 'modified': '2020-05-12T04:18:19Z'}","Easy set up, no prices, no location",1,2020-05-07 09:01:13
801,False,inyourmumsasshole,Had to create an account. Asked me to create password now keeps asking me to “enter old password” to change my password but I never setup a password to start with. FIX,"{'id': 15555258, 'body': ""Hi there, so sorry to hear this. Would you mind trying the 'Forgot your password?' link on the BPme log in screen? If you are still having issues please email us via AUrewards@bp.com and we'll look into this for you."", 'modified': '2020-05-26T01:03:15Z'}",Terrible,1,2020-05-08 00:09:57
802,False,sambissett,Add a widget please !!!,"{'id': 15375606, 'body': ""Hi there, thanks for sharing your thoughts. We'll pass this onto our development team for consideration"", 'modified': '2020-05-18T02:23:05Z'}",Add a Widget please !!,3,2020-05-08 00:47:49
803,False,Oz Matt Smith,This app won’t run without Location Services turned on even when all I want to do is scan my rewards card. That should not require Location Services. It should only be needed if I tap on Store Finder or Pay For Fuel.,"{'id': 15257153, 'body': 'Hi there, thanks so much for your feedback - we have provided your feedback to the Technical Support team.', 'modified': '2020-05-12T04:22:44Z'}",Needs Location Services,2,2020-05-09 22:11:07
804,False,rsmrjs,The inability to use the app without location services enabled is quite a drawback. The option should exist to choose the shop and not have to have location services enabled,"{'id': 15257155, 'body': 'Hi there, we appreciate you sharing your feedback and have provided your feedback to the Technical Support team.', 'modified': '2020-05-12T04:22:59Z'}",Could be better,1,2020-05-10 08:10:09
805,False,tylervarley,App crashes instantly upon trying to open it. Useless.,"{'id': 15555252, 'body': 'Hi there, we apologise for the inconvenience. Can you please email us via AUrewards@bp.com if this continues?', 'modified': '2020-05-26T01:02:40Z'}",App doesn’t open,1,2020-05-10 09:09:51
806,False,i only drink coffee,I’ve tried reinstalling and restarting the phone but no luck.,"{'id': 15374616, 'body': ""Hi there, so sorry to hear you're having this experience. Would you mind sending your details to AUrewards@bp.com so we can further investigate why this is happening for you? Thanks for letting us know!"", 'modified': '2020-05-18T01:29:33Z'}",I can’t even log in the screen freezes every time,1,2020-05-12 11:16:11
807,False,AusAssassin,App is a bit slow and why can’t I add a BP card to my wallet? Otherwise works ok,"{'id': 15458267, 'body': 'Hi there, thanks for your feedback. Are you referring to adding your BP Plus card into BPme, or adding your BP Rewards card into your Apple Wallet? To Pay for Fuel via your smartphone with your BP Plus card, you can use the BP Plus app 😊 and we will share feedback re: Apple Wallet with the technical team, great idea!', 'modified': '2020-05-21T03:14:37Z'}",Apple Wallet,3,2020-05-12 22:58:45
808,False,G010000,Is there a way to use this app without being forced to allow BP to access location data? I only want to use it to manage my rewards.,"{'id': 15458270, 'body': 'Hi there, thanks so much for your feedback. Location services is required for BPme, in order for you to utilise our Pay for Fuel and Store Locator functionality, however we will provide your feedback to the Technical Support team.', 'modified': '2020-05-21T03:14:51Z'}",Personal Data Issue?,1,2020-05-13 07:42:40
809,False,Maisy Perry,I’ve downloaded the app three times now and it keeps crashing every time I try to log in. Waste of time and frustrating. Not worth the effort.,"{'id': 15458277, 'body': ""Hi there, we're so sorry to hear these issues you've experienced. Can you please email us via AUrewards@bp.com and we'll look into this?"", 'modified': '2020-05-21T03:15:08Z'}",Keeps crashing,1,2020-05-13 11:13:42
810,False,noappiphone10,"Could not even log in, done password & email verification then it just keeps crashing & wont allow me to set up","{'id': 15458283, 'body': ""Hi there, we apologise for the inconvenience caused. Can you please email us via AUrewards@bp.com and we'll resolve this for you?"", 'modified': '2020-05-21T03:15:21Z'}",Can’t even set up,1,2020-05-13 11:26:58
811,False,danielkwood,"The app itself and Qantas rewards are good. However, the app loads too slow and when you are in store it shouldn’t take so long to get into the app and display the membership card barcode for scanning.","{'id': 15458302, 'body': ""Hi there, we're sorry to hear you've been experienced some delays on the app. Thanks for letting us know, we'll share this with our team"", 'modified': '2020-05-21T03:16:34Z'}",Needs speed improvements,3,2020-05-16 10:51:17
812,False,Colin 15,"I went to use the app for the first time  and every time I opened the app it crashed or would not open the rewards card then an error message would oops something went wrong. 
Needs some work.","{'id': 15458306, 'body': ""Hi there, so sorry for the inconvenience caused. Can you please email us via AUrewards@bp.com and we'll resolve this for you?"", 'modified': '2020-05-21T03:16:42Z'}",App keeps crashing,2,2020-05-17 06:26:19
813,False,Nav lehal,"Nice, cosy app","{'id': 15584062, 'body': ""Hi there, great to hear you're loving BPMe 😊"", 'modified': '2020-05-26T23:48:01Z'}",Enjoying,5,2020-05-21 11:57:46
814,False,__emb,Technology is outdated. I forgot my password and am unable to reset it as the email I get to reset just takes me back to the same landing page. I tried to email for support and got told to update my app even though I’m using the most current version. So I’m still locked out of my account.,,Hard to use,1,2020-05-25 11:37:56
815,False,nat0742719675,Always says “sorry something when they wrong please try again later” for the past 2 weeks.,"{'id': 15711049, 'body': ""Hi there, we apologise for the inconvenience caused. Can you please email us via AUrewards@bp.com and we'll help you get setup"", 'modified': '2020-06-01T23:43:23Z'}",Unable to activate no rewards,1,2020-05-25 21:23:54
816,False,SciFiFan71,Pay for fuel was easy to use. I would love to be able to add a note or enter mileage for the transaction.,"{'id': 15711050, 'body': ""Hi there, so happy you're finding it easy to use so far! We're grateful for your feedback, which we'll share with our development team"", 'modified': '2020-06-01T23:43:35Z'}",Enter Mileage,4,2020-05-26 03:18:33
817,False,Barosh17,Not really happy with every payment for petrol you charge me additional $1. I sent you an email which was pretty hard to find. But didn’t get any answer. It’s not really good service.,"{'id': 15711058, 'body': 'Hi there, this is a $1 pre-authorisation hold which is used to verify your card and will be released back to you by your card issuer or bank. The time it takes for this to be released would normally be around 5 to 10 days, depending on your card issuer or bank. You may see the $1 pre-authorisation amount when you add a new payment method to your BPme account and when you fill up, but it is not a BPme charge.', 'modified': '2020-06-01T23:44:09Z'}",Overcharging,1,2020-05-26 11:41:45
