,reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
2449,gp:AOqpTOFkJCWuGamAER02AlrIWZPtIwE2z3LSaVp2IXrRWq7cbppZ7vCdsavwZbDCFwjGI-9dKpLAWNTKYdVR,Roger Williams,"So many issues on initial set up, then when eventually sorted Ive managed to use it just once successfully to pay for fuel. Hate the way if you go for full tank option it shows £100 debit on your card account until the actual value goes through. This time £100 appearing twice as pending debit along with actual amount of £70. Disconcerting. All the info you need doesn't even appear on screen. After selecting pump number on app, there is a confirm button to hit, but it's not showing on screen",1,9,4.10.1,2020-06-25 04:27:39,,
2450,gp:AOqpTOE43dpMK88yTXhRro9RxIgeBaw2tBhU0w0Z7ZAyyztaYRie5OJl7nuj8i3mrGmXVm0hHFsrNTHzAQ9M,Dan Slater,"The app has been improved so much recently. Its very stable and fast now. The rewards screen is working really well and paying for fuel is fast. Still love playing with BPme during covid, feels much nicer paying on your phone and avoiding the in store queues. Winner!",5,44,4.10.1,2020-06-25 16:30:52,,
2451,gp:AOqpTOH-TJdebOE-3G-NqnpcweBpniKVv4IhmfxXHV3TrXZLxJkOvZ_MYpKHVj2DXbfBjHE0vpt7DDFlI7Xt,Deepa Singh,Good,5,0,4.10.1,2020-06-26 02:44:15,,
2452,gp:AOqpTOHSugOO8YIkLskAy-v0agU5Q-qgfgtVF3vAz7QTpGuYSRqbyW9LErHF2cntD4nvQhic_XjrrZaYOIrq,Doug Finlay,"Like the app, well thought out, easy to navigate compared to others out there.  It could do with the station map having fuel prices linked to it. A dark setting would be beneficial so you don't get blinded at night. 1* deducted due to that.",4,5,4.10.1,2020-06-26 06:20:29,,
2453,gp:AOqpTOEUeQDnunKNmCEex_GxtWk3wMjCyr48EPRKnPm4L_FXAvjJtplh2ZqpfTq9w1SH0mPNzdtnXkHEmMa6,Matt Starkey,Never worked in any BP station I've been in. All details correct and all settings are what they should be.,1,1,4.10.1,2020-06-26 06:41:15,"Hi Matt, we’re sorry to hear that. It sounds like something has gone wrong. Can you send our BPme team an email (BPmeUK@bp.com) outlining the problem and they’ll help you fix it. Thanks, ^AA",2020-07-17 21:59:25
2454,gp:AOqpTOFchu6zMa4XZtuXR6lW7NX7QrvUh_k2PCNaYOHd_gT7xo3TsoGIVmUSOk6c1W0Prm4sWJir0w5JfvHb,Arwen,Rubbish. Doesn't know how much your fuel cost.,1,0,4.10.1,2020-06-27 02:14:11,,
2455,gp:AOqpTOGc-Y6QYNKSgJb3TqbJcT0YHfT0xo6j850ZHUQVbuUOi2AEBRtm_RV0PTU_KX1pJysNC9lV9YNoYVE_,Muhammad Zafran,Most stupid app I ever I have not working at all I have millions points but can't take out.,1,0,4.10.1,2020-06-27 03:08:21,,
2456,gp:AOqpTOF0Mw2jipKzuBliLTE9xafA7R7LWAWSpt2jnLQUYGcuTEpdt5LS5f7L1jn79opVAEls5znMeHqMANbo,Constantin Balan,"What a shame, just rubbish. Hope their fuel is way better than this shameful app.",1,0,4.9.0,2020-06-28 05:33:21,,
2457,gp:AOqpTOHCqxaa6kjWtdXC5yGuGwqEOI4ccbSBROVlETn3TzIbI29Q-vVgVjc1evk61LpV15P8xKMezzj7tFY6,Tony Fuller,Useless never connects,1,0,4.10.1,2020-06-29 21:28:15,,
2458,gp:AOqpTOFnEl5p5UQRhFPvfMYVsmnMyBgoWe4sTDU9KrxmK6sm0_tH3PwzdPoephaWQisWfqx7NDqrYjwGI3iR,Scott Mackenzie,My bank card is always getting flagged up for fraud on this app its so annoying sort it out BP,1,0,4.10.1,2020-06-30 17:46:11,"Hi Scott, we’re sorry to hear that. It sounds like something has gone wrong, so thanks for letting us know. Can you send our BPme team an email (BPmeUK@bp.com) outlining the problem and they’ll help you fix it. Thanks, ^AA",2020-07-17 21:59:59
2459,gp:AOqpTOG-aqMuFrQ2U-FiixIf3q9QmQVSS4wnZjoRFoZSz3NEydKuhT4ROc0iq1z7-kThE04bX_KXtOn09KHs,A Google user,Easy,5,0,4.10.1,2020-06-30 23:20:35,,
2460,gp:AOqpTOFfGCMHmUC3gxgmIl12LWkEhLoA7tqYRJz1JhhT5LyNxcO28bTgfNbLKFImiWLifsAUdOCbxBxfJ_P6,Nicola Winstone,"Awful, if I could give it no stars I would! I can't add a reward card because for some reason my acc has been blocked before I even attempted to use it!",1,0,4.10.1,2020-07-01 18:47:57,"Hi Nicola, we’re sorry to hear that. It sounds like something has gone wrong, so thanks for letting us know. Can you send our BPme team an email (BPmeUK@bp.com) outlining the problem and they’ll help you fix it. Thanks, ^AA",2020-07-17 22:00:25
2461,gp:AOqpTOFEf_Her_qR010v-_nqdm1c55WmK6_F2J-lrJabp2ovxGKHj9vObAH5ZO9B2CFDhDxNjbZ1BTnz6lSV,Dex Greig,Stopped working,1,0,4.10.1,2020-07-01 22:51:50,"Hi Dex, sorry to hear you're having trouble. Can you try update the app? We've just fixed some issues in our latest version which should make it a much smoother experience. Thanks, ^AA",2020-07-17 22:00:47
2462,gp:AOqpTOH4yoiiWH9iQ4aUZzwNjezmeDvyU-c31SqjoA9dizC6SN579V8Bk7RNpliIqoU6xj7DUXj255XKKr_r,Andy Gregory,Hadn't used the app for a while (no need to use fuel) but had uninstalled itself waiting for me to log in. No help when sitting at the pump with no other form of payment,2,0,4.10.1,2020-07-02 22:21:12,,
2463,gp:AOqpTOFMjba0vApkcJWtIvS0XvK5EXhfJEyEYPaEqIYNo-HQ426-LjNsXgf59gvpVURUusUI6Tv9T5f3zUX2,Mark Collins,Tried three different times. Each time said card declined even though more than enough on the card. Tried another card and did please wait while we unlock the pump and then just had a whirling circle. Gave in and just went in and paid each time,1,3,4.10.1,2020-07-03 05:25:32,"Hi Mark, we’re sorry to hear that. It sounds like something has gone wrong, so thanks for letting us know. Can you send our BPme team an email (BPmeUK@bp.com) outlining the problem and they’ll help you fix it. Thanks, ^AA",2020-07-17 22:01:18
2464,gp:AOqpTOHT-tp3j9vRFdVGEvnsvwDgUClr4cGZcxRwadRmikQtV4UpoTkIPiUCBFBGfqubdbKMePUithw66gRZ,Nigel Partington,Can't get pass the password,1,0,4.10.1,2020-07-04 17:15:35,"Hi Nigel, we’re sorry to hear that. It sounds like something has gone wrong. Can you send our BPme team an email (BPmeUK@bp.com) outlining the problem and they’ll help you fix it. Thanks, ^AA",2020-07-17 22:01:45
2465,gp:AOqpTOGd2b4G6CpaJ332yg03aHlR-TXXXnMLIYIA93DWTRySkb2pV7F3EB0TnKfZJxno1qfcLHxLBLF4NrEo,Joseph Lindsay,"It needs a how to use page, I don't know if I use this before or after filling up. So it's on the phone but I can't use it, as it's too much hassle to use. This needs to be flawless if you want people to use it.",2,1,4.10.1,2020-07-04 18:05:47,,
2466,gp:AOqpTOHR5WDaSuNAHEEtNzcLp9vlzToy5IBIUNZSeLx7B68HHkoRmwxENUr2Y6qWrNDLJoFPCsRYM4W2wMMx,lorraine warren,"Doesn't work at St Cross Garage in Winchester. Went through set up, opted for full tank. Told me pump was activated. No petrol. Guy on forecourt told me they dont have bpme installed. Did the normal fill up and paid at the counter. App tell me, something wdnt wrong .. yeah worked that out. Was hoping to use this while shielding. Waste of time.",1,5,4.10.1,2020-07-04 18:06:02,,
2467,gp:AOqpTOGDHIT20j64NIJ2UAuKsi8Zg1CVJyT1eF7WFvB2TexOKoh73kI_svs8GIcJuyc3mdHLHJANbnSS1ThS,Lee Steele,USELESS! Had this app over a year now and it's only worked on a handful of occassions Nine times out of ten it does not work. The latest problem is it keeps declining the transaction. It is a joke.,1,4,4.10.1,2020-07-04 23:03:39,"Hi Lee, sorry to hear you're having trouble. Can you try update the app? We've just fixed some issues in our latest version which should make it a much smoother experience. If that doesn't work, can you send our BPme team an email (BPmeUK@bp.com) outlining the problem and they’ll help you fix it. Thanks, ^AA",2020-07-17 22:03:14
2468,gp:AOqpTOHxxeAwYIX2WKZYNw6clJUfOgBHk2V68TLbwzHBmQgts_yok_1-U6RNgc1FfcDFTE59OB4eMfYwuRP5,Peter Boyes,The app is straightforward to use but regular problems with failing to unlock the pump.,2,0,4.10.1,2020-07-05 02:22:38,,
2469,gp:AOqpTOGJem3U2XdZGiWj4QDLsOA4rJ48NqYXAGt14r9UACGuFLLlpGQdnGLQGajPgO863LCPxBtCkg9L033h,Jill Herbert,"Used a couple of times but now doesn't work. Uninstalled & reinstalled no difference. Went to avoid having to queue inside to pay and ended up having to anyway - would be a great safe way to refuel in these times, guess I'll stick with Pay at Pump at Tesco",1,3,4.10.1,2020-07-06 02:37:40,"Hi Jill, we’re sorry to hear that. It sounds like something has gone wrong. Can you send our BPme team an email (BPmeUK@bp.com) outlining the problem and they’ll help you fix it. Thanks, ^AA",2020-07-17 22:03:36
2470,gp:AOqpTOEhuJr5pCodaPl4MdkXImtKvSDSmTt6DMvSSS2514EDlHgQ3KGNs8TfU0SG0FGlKW0iUIj80gAQ4Kn-,Robert Kletz,"A previously slow but otherwise reasonable app now totally useless. It never broke any records for speed but it was easy to use by touching the biometric finger pad. That option seems no longer to be available. I now have to enter email address and password, neither of which it offers to remember, and then I have to retrieve a unique code not from a text message but from an email. Never again am I going through that stupid procedure. App deleted.",1,0,,2020-07-08 06:24:33,,
2471,gp:AOqpTOEt1qnJdVvh0KjqVJMbjOkWjicR1Te9_VAIUPZSopD8-r1wnQ6J-NL8WewDrtjtOk0u6DonC6gtUosa,Kevin Elmer,Fast and easy refueling with no need to que,5,0,4.10.1,2020-07-08 16:36:36,,
2472,gp:AOqpTOEU4uNgftQRAJFfRbmYnzRzLVymtynzu0Qad7pptEScQhMR5_bAEyRGqgoB2-u_d0Av9hhbkTgoajs0,Michelle Gallagher,"Overall pretty happy. There are odd times when the app won't show your points balance, or allow you to activate bonuses like double points on your 2 next visits",4,0,4.10.1,2020-07-09 15:36:31,,
2473,gp:AOqpTOEDXz6r3WWgxqccycGbUcu9As6n1OD0V2w7H-IZCEPH1r1lC68F_6oouKtbykZqiWzJ9UxxaBLuP_BJ,Andy Short,It seems to have just stopped working. Nectar was SO much better. Disappointing.,1,0,4.10.1,2020-07-10 21:43:50,"Hi Andy, sorry to hear you're having trouble. Can you try update the app? We've just fixed some issues in our latest version which should make it a much smoother experience. Thanks, ^AA",2020-07-17 22:05:21
2474,gp:AOqpTOGva-QrvFanJ8Z0mhEbB-utUMnN3oPJHRLV0-6WBdH8dell92q_2s7aJN9REkyKxIqzluGffSrCET_o,Warren Leat,"Very very poor. Constantly crashing and having to be reinstalled. When I finally manage to get it to run, it goes into an unannounced ""scheduled shutdown"" as soon as I get to the petrol station. If the shutdown was scheduled, why no warning when I opened the app 10 minutes before. I would have given a negative score if I could because it causes more hassle then it could possibly save.",1,8,4.10.1,2020-07-10 22:58:40,"Hi Warren, sorry to hear you're having trouble. Can you try update the app? We've just fixed some issues in our latest version which should make it a much smoother experience. If that doesn't work, can you send our BPme team an email (BPmeUK@bp.com) outlining the problem and they’ll help you fix it. Thanks, ^AA",2020-07-17 22:05:59
2475,gp:AOqpTOFyGTVXkcNFZFNkraw33iuktvrRiunTY4px7vehJXgHRuk1oPjyNv-GNUIK-0vge89MU4r55p603O6r,Radu Chertif,"USELESS! You can't even register! Nor on app, neither online. Don't bother!",1,0,4.10.1,2020-07-11 03:07:19,,
2476,gp:AOqpTOFin-URRSLTcCXJQfqYkpQi-HvWwkE1OrBG5RtmsIu8BkntXP4On8HnGDmjqqFvyhOrwony9MldjJc1,A S,Terrible app. Really buggy. Very embarrassing at the counter because most of the times it does not work!!!,1,1,4.10.1,2020-07-12 11:05:07,,
2477,gp:AOqpTOFadmUTz-ZzGxlO7Vj7cUcA1Jl-ZLKNtUG7rqzdbCOl3qOzdHZ-Sk4Wd1z7bVnYSSwISX6CmGrpMmLt,Susan Mathews,Terrible!!!!!!,1,0,4.10.1,2020-07-12 20:32:44,,
2478,gp:AOqpTOE0uFcGIQuEWAT9gir1SY7193vHd4S3ei24VpgFRyK_MUgNXZ5oBoGX0ZUCeGHxMwEll2VXi2mVdJED,Chris L,Tried to create an account. Entered an email address and then the App totally failed to ask me what to do next. Read other reviews and it seems that lots of others have problems with this. Giving up as I can't be bothered wasting my time with such shoddy apps.,1,3,4.10.1,2020-07-13 02:46:51,,
2479,gp:AOqpTOGfumjbca0qsyn7E69PEeCE4yUqm3EyMU7-70jMAVFT4jVM3GlegCJzTa30o7thDOvEvO-3SrSgrSc5,Dimitrije Petrovic,"Horrible, waste of time. Why can't the registration be avoided by using bsrcodes on pumps and simply paying by scanning a code. Mind bogglingly bad design.",1,0,,2020-07-13 03:30:05,,
2480,gp:AOqpTOEKElf_kuK3TjXWnU9gJVMf2qvyFxB0bXSUtNSM-2G0JywjRnfZj2xRkMxr13i_vYeHkdm_Etp_6WwM,Alan Burgess,First time use and bitterly disappointed and stressed out. App knew what filling station it was at but refused to allow selection of pump number. Had to go in and use cash. Not happy.,1,0,,2020-07-13 21:36:54,,
2481,gp:AOqpTOELEKp2Jygd00RGQxuRd9k9Xd77Jj5RqMXoHsX7iGgvCiQekFe2nx2aFGuJ86psJelKxauObat49-NK,Gary Ryan,"Not long after getting this app at the start after nectar finished, they told me they are closing account as age input was wrong, was told its a problem they've been having and they're aware of it and be sorted in24hrs, this was last year. just been told account was closed in Feb, as my garage couldn't see any points on card today 13/6/20 so rang up and to reimburse me they gave me whopping 50 points, are you serious, 50 points, I have £5 on card at one point had nearly 7,so something isvwrong",1,9,4.10.1,2020-07-13 22:21:46,"Hi Gary, we’re sorry to hear you’re having issues. Please contact our team at BPmeRewards@bp.com or call 0800 402402 and they will be able to help you with points. Thanks! ^AA",2020-07-17 22:07:24
2482,gp:AOqpTOFeo97ZoKL8Dj83VksV56FuucI0R0gJIyYw8VCd_jR-pnUyMd-pSH1pgssx3O_40FiZ3MbuGWMDC0tQ,Lynsey Perry,Horrendous waste of time. Takes longer to load the damn app and get it to work than going into the store and paying directly.. uninstalling. Do not waste your time with this.,1,1,4.11.0,2020-07-14 01:25:41,,
2483,gp:AOqpTOGrLHMzh4tAYyHibZ5fkK6oX8pTP7oJNgrSl6okyFbTLlOBOIyKsnDBhnidWGvKzC1k19zuy4L-XQVM,Will Middleton,"The worst app ever!!! Always crashes, never syncs your points, everything is awful, shell have got their app right, so why cant BP!!!!!!!",1,0,,2020-07-14 21:40:12,,
2484,gp:AOqpTOHzKQgRZ1bBLFTStqiQF7zpwljuiBDy78lqrFBvzB4zqfkPksQjUT9iFPPRPB8tM0wOLTZbhRt9XKny,Kerr MacAndie,"Never works at the pump. Not ever. Always presents an error on the screen. I've tried restarting the app, clearing the cache, re-installing the app. Not the slightest bit of difference. This app is so bad, I have stopped buying fuel from my local BP garage and drive slightly further to the Shell garage because the Shell app works beautifully (and gives an immediate 10% discount on in-store items instead of useless 'reward' points.)",1,1,,2020-07-14 22:39:41,,
2485,gp:AOqpTOGvUI12FVyYh3UUyVx04foFumywZu2nvY5ppBtMuYyzeplDGYHbbb5abr4DGdZXUQJGusC-2wEMfeHA,Charlie McDonald,"Hit and miss if it works, not good if a person is shielding as then its into the shop.. please fix this . Thanks",3,0,4.10.1,2020-07-15 19:01:58,,
2486,gp:AOqpTOEsW47xQdB3OqMVmWnlvJ5xXVJsN-31gs5tk8qNlhiRvXWY3CVflZ-84mfs4ckZSrbQw5VfmkFNG76U,mk rahman,Most of the time work fine sometimes gets slow,4,0,4.11.0,2020-07-16 04:48:02,,
2487,gp:AOqpTOHZqPpGE5Te3_iP8_R9pOtVibbMuPSu0nAZCrXP2VVzeHxbKXSP8xuvcW_S-uKZYHCaFER6g_tahZK4,Carl Farrell,My account was blocked before even using it.rang customer care and couldn't understand each other as line was awful.told them my email address and they said they have unblocked it and it wasn't.couldnt register my card as needed a verifying code of some sort but didn't know where to get it as when I'm on the page it doesn't state or gives you a help icon to go on.thanks to the problems I won't be using the petrol station again,1,0,1.62.0,2020-07-16 05:08:35,,
2488,gp:AOqpTOGUb9EJe7t3B08Ggqb2BZpHKqi39DoBNdJOR2blTBaQeWRnULBkASlB2TMaJGNH_ezfAeQs5lCRzM1H,Mike Evo,"Fails to find nearest service station even though I am sat on a forecourt covered in signs promoting BPME, removed and reloaded still the same, checked location settings all activated an working on other apps. Removed until I see some positive feedback on here.",1,3,4.11.0,2020-07-16 14:32:13,,
2489,gp:AOqpTOHXd7FxOU6dF3C6uWgLgCV6FU3dmXgndso2xdCYG1lvJTNYXEWfl6KPDt38SUHE81Pi7TzTjU0WVqyH,Neil Fisher,Used it for a few times but recently wont work. Cant find station. I see they comment asking to update but how is that possible when the play store says am up to date? Again a reply... saying to update without saying how? The playstore doesnt give an option to update!!!!!,1,1,4.11.0,2020-07-17 19:43:41,"Hi Neil, apologies for this. Can you send our BPme team an email (BPmeUK@bp.com) outlining the problem and they’ll help you fix it. Thanks, ^AA",2020-07-17 22:10:25
2490,gp:AOqpTOHh-HMc-FExUeHm-bT5P0YrDM50TaVHCfMuo6pkbHUeJkFvPE80Kh8OeIEP-Zqn903bkv3xvg_uxfOI,Lloyd Wiggan,"Since giving one star and saying app needs fitting, I have managed to get it working and did do a payment at the pump without using a credit card or getting out of my car. The pump stops automatically. Could do with proper instructions how to use this app, as it took me a while in my car to figure out how to move the numbers on the app to get the correct pump and enter the payment. Just hope I remember the next time I try it. All said and done, it works for now!",4,21,4.11.0,2020-07-17 19:45:02,"Hi Lloyd, sorry to hear you're having trouble. Can you try update the app? We've just fixed some issues in our latest version which should make it a much smoother experience. Thanks, ^AA",2020-07-17 19:30:00
2491,gp:AOqpTOFc86sx6YUR3h-DllK1J4hJXb2qIoMSb5TWhyOxc2J5cPFALOYObE6il5Ehc6nUtirmrZ598ddNLyn2,Stephen Noble,"Still not working at all, 3 months now and nothing has changed. *Edit* Hi, I'm already running the latest updated version, still not working. I can find the station no problem, but as soon as I go to the select a pump part it fails and crashes giving an error message..",1,5,4.11.0,2020-07-17 22:26:52,"Hi Stephen, sorry to hear you're having trouble. Can you try update the app? We've just fixed some issues in our latest version which should make it a much smoother experience. Thanks, ^AA",2020-07-17 22:06:29
2492,gp:AOqpTOEOKZ1UOUrxwduHL0j8xaedvySYsPT2VWn0Z55aQ816slT3S7QqSuhX3ktl3ss6JzeXpGJdKMigoFzg,tammy brownlow,"Rubbish app !! Never adds points, can't add card to it, never works !!! And when you speak to customer services they don't help either and say cards linked when it isn't!! All in all BP pretty rubbish !!",1,1,4.11.0,2020-07-17 23:10:18,,
2493,gp:AOqpTOHumoSpFIHGCDvUpJl-ERJml8QtRbn9GuPw9I_AdZahBr3NMaJMpHAVYswvTnrKtlWQzWwbvY3OvQPs,Crumbs Chief,This could be so much better. Finger print logon and remember me options would really help. There's four minutes to get this going.,2,1,4.11.0,2020-07-18 01:13:05,,
2494,gp:AOqpTOFRvfF22yfVGwDbjFnUMWhOI_1DNpDCFexZkfEWlgB23m83ZXd-PUEcLFIYulQni9c7XzUZI_mLGbeT,john davie,"Tried this to save me going into pay (covid 19 etc), waste of time, select the station, them my pump, the get an error saying to restart the app, I have the latest version, this would be a useful app at this time if it actually worked!",1,2,4.11.0,2020-07-18 03:24:14,,
2495,gp:AOqpTOGVZBaN6Or60Cfvv_bg5rEWULRr3jubxw8B7e3vIe7JCYCEhSpAhYj27b83Xo0rTaEU1fOAT8c9R94B,Jeff Bond,"Rubbish ,,, just get ""ERROR something went wrong. Please try again later "" Update 18/7/20. After visiting 2 further filling stations ,,, 100 miles away, the app still fails with the same message ,,, error sonething went blah blah. In these times of Covid, the ability to pay at pump etc is even more pressing. It is hard to believe the powers of BP cannot develop a simple app that works....",1,7,4.11.0,2020-07-18 23:14:56,,
2496,gp:AOqpTOF36FGPFhNKPNZsTUopMZcFn2PbSPEyxGZ3rLzWp7cNo_Oi9AquNfxCSXnNSWVnjM0f71rzul4X37qF,Yell,Design is confusing and not always working. Deleted.,1,0,,2020-07-20 04:26:18,,
2497,gp:AOqpTOE6hhF7pzYSYkdFp-yxex_ZHdePMA4ZG77Gm0FPo3p-XifWCMuxLHXMFA5XWcF8sn9ntdMNSRiy7M8e,M4rtyn4,technical issues all the time. can't pay at the station,1,0,4.11.0,2020-07-20 18:41:55,,
2498,gp:AOqpTOEmrDDpO68UOByVenfQ9UXhqdSHLst53rwhJCHrwyIf6L7zKOX1KJJO5KxQ2s2Zoga541N2e8eeVGb9,Thomas Elder,"Transactions always declined, don't have this issue with Shell",1,0,4.11.0,2020-07-21 21:31:12,,
2499,gp:AOqpTOFRQlbquX0hb_thEDi-H2yG75V3TSSw2to5yOJcoEJTAvl036h7_4zUsEV28ujhm2J1olX-sExerP9E,Advance Stairlifts Limited,Totally frustrating. everytime I try to log on it asks me to download the app. So I select the app and it tells me its downloaded - I KNOW IT IS - but it still won't let me log on!!!!!!!!!!!!!!!!!!!!!!1,1,1,4.11.0,2020-07-22 01:48:45,,
2500,gp:AOqpTOH_8rCfh9Ol9lcaHtDLNNrNCVf6fa4CzJuwBgesBZS5I6-8AX6XWa3yNAlgoWEckhVuTg1Si5VO4cyP,Zaphod Beeblebrox,Dreadful can't find petrol stations at all,1,0,,2020-07-23 01:15:07,,
2501,gp:AOqpTOHEbd1xYFberpO2L4RoPdALlDQFZSi9xOr3TKhhYyvZPr-CK4ONQD2Ol_GQpoxbj4VcvXHbZUu_j4JJ,Nicholas Cook,Not sure about this app. I've filled up 3 times using the card. And still I have no points add .it stays at the 250 introduction offer. Don't seem to be able to contact anyone. Didn't get no where so deleted app. Rubbish,2,1,4.10.1,2020-07-23 04:29:42,"Hi Nicholas, we’re sorry to hear you’re having issues. Please contact our team at BPmeRewards@bp.com or call 0800 402402 and they will be able to help you with points. Thanks! ^AA",2020-07-17 22:04:05
2502,gp:AOqpTOEiQdvMG3N1SSNkq_xs100TLmyGy196hGE2MKasOwjCdO0m-sERkG6x14GmVI5sMmYujeJ2XAZXNvWD,Terminator,Load of rubbish keeps sending verification codes its easier to log onto my banking app than this rubbish,1,0,,2020-07-25 19:09:18,,
2503,gp:AOqpTOEZBZFnTvObeEMYgeEoyt2-ZX6IciM5xM8rXwSZ1UTQ5sOKioOEilAfXsZOypBibNQ7zWIxrQP_kl1G,Ihfaz Islam,Couldn't even sign up - app kept freezing or displaying errors.,1,0,4.11.0,2020-07-26 05:28:14,,
2504,gp:AOqpTOEYsCgZIUqroOMDS-wtWXVtge6gISuOFjaanzBzUaIiE2O87NrVfsiz370rnhhpBFlOe5GI0xCjKvgW,Kayley Worrall,"Doesn't work, constant error or doesn't load at all .won't let me add a new payment card either",1,0,4.11.0,2020-07-26 16:14:24,"Hi Kayley, thank you for your feedback. If you are still having issues with the app, please contact our app team at bpmerewards@bp.com or on 0800 402 402 and the team there will be able to help you out with adding a new payment card. Thank you ^FH",2020-07-27 16:54:57
2505,gp:AOqpTOGoNuBI4DMgDWPmazgxjOmAMmS7Fc7dkjVC3F3XxqC8XeR9-2_EE-uV0cB6FVGyh0ImiEyqQkKYLPF1,Steven Barker,Very rarely works. When they update it they usually break it even more.,1,0,4.11.0,2020-07-26 18:11:46,,
2506,gp:AOqpTOEmO2ULCD0CtWh5zAZmn7gaofOpXwFYjXecXju2uuU_KiCuYzG7Cp887CWIap-kxmCwoStLH2rVQaUO,Trevor E.,MIND NUMBINGLY SLOW - AND THAT'S JUST SETTING IT UP.,1,0,4.11.0,2020-07-26 21:44:39,,
2507,gp:AOqpTOH-EWJMeRPxgAedCCAtDzBYmQhMHZQ2spsQbqM0rUKWTgkjepY4j_wguMV6ktkQjRjazdWk_k2cHB9T,Warren Valentine,Mixed. Great when it works. But can be really slow and just not work at all sometimes. Spinning wheel of doom!,2,1,4.11.0,2020-07-27 01:25:03,"Hi Warren, we're sorry to hear that you're finding the app slow! If you are still having problems, please get in touch with our app team on bpmerewards@bp.com or on 0800 402 402 and the team there will be able to assist you. Thank you ^FH",2020-07-27 16:53:02
2508,gp:AOqpTOHJeF3lhFv3CmnvmF-d4_vU2noAOpsH8Yq3uYlN86PdBn2Sm-NIWygJG2sKdNht93vTZC5iCdtUGxVY,TEAMRAD TALES,"It let me make an account but never let me set up a password, so i've tried reset password.. But the link just takes you to the log in page before i have set a password, also surprised they haven't advertised this with current times but i guess it becaise it dosn't work for most people...",1,1,4.11.0,2020-07-27 01:46:49,"Hi there, we’re sorry to hear you’re having issues. Please contact our team at BPmeRewards@bp.com or call 0800 402402 and they will be able to help you with this. Thanks ^FH",2020-07-27 16:49:01
2509,gp:AOqpTOHJan0K7svLwQdL8nrGjnaqj0jONMdR03R3sxDND2e9v-CAgpQuwbsFbfqbohuUJGrmlBPqsCYAYSBH,Vaughan Harris,"Hopeless. Never works. Either it takes ten minutes to find where you are, then another ten minutes to unlock the pump before crashing, or it does all this flawlessly and like today then crashes out AFTER you have fuelled up and tells you to go into the shop to pay, thereby making the whole point of the app utterly, utterly useless. Avoid.",1,3,4.11.0,2020-07-27 03:30:50,"Hi Vaughan, we're sorry to hear that you're finding the app slow! If you are still having problems, please get in touch with our app team on bpmerewards@bp.com or on 0800 402 402 and the team there will be able to help. Many thanks and take care, ^EP",2020-08-03 22:01:23
2510,gp:AOqpTOHHNbTQRskOQM1rCXQnmUm2US3EDuKq94OBMKo_6070jJco-AOswPZh6Ly5NefdJTRLGh8tPLKx_ByX,Edward Anderson Anderson,Annoying,1,0,4.11.0,2020-07-27 04:47:38,,
2511,gp:AOqpTOEyqZXa9kYsysTXC1bUw6vIkU_9I1zEKZPMYxncySEMpZK7OgQAQt7PbQT-SFBXF5OHm9zbobw-d7t0,Simon Crossman,"So slow. used to be good, but so slow it's quicker to go in and queue...",1,0,,2020-07-27 19:18:35,,
2512,gp:AOqpTOH-wQwi5F6g04SmRDPsmkpvErRGtj7QWJfc4PBTZVnrbi8SuVwqBxOtyfSDU_aUDQ27-6w14G7EnZ0P,Leonid Ge,"Useless. You cannot set up a payment method with this app, so you cannot pay for petrol with it.",1,0,,2020-07-27 20:17:27,,
2513,gp:AOqpTOFhEcUy6HfdlKfomU_ZNY2fdGDr2ugTkGY3we4e-TRI5SNEls4IiYbsglri1CETxae1NEpI8gwmhjBv,Imre Incze,"Not able to open the app, just waiting long time then asking to register again. Trying to login and not accept my password. Most of the time useless. More time to fiddling with it than use my card.",1,1,4.11.0,2020-07-27 21:26:29,"Hi Imre, we're sorry to hear you're having trouble with the app. Please get in touch with our app team on bpmerewards@bp.com or on 0800 402 402 and the team there will be able to assist you. Thank you ^EP",2020-08-03 22:02:22
2514,gp:AOqpTOH9_lhFEKebxizk9cbYjVsKRbgPF71HLLXgcy6ZGdm8NmB37i1klHCb6XLj-B0eYEtZWYR9LwPpipm7,daniel cobley,Good,5,0,4.11.0,2020-07-29 03:47:04,,
2515,gp:AOqpTOFQzUJBJdDTv7RN2fgR_GzcmYGpPOrifMrfIViLf5MDhmZJzQSLybdbn2i9JKtiDPiHy_3spvVPRc4w,Akshay Kakkar,The app doesn't work at all. Fails at step 1 - registration. Says that an email has been sent but never received the email. Tried multiple times. No luck.,1,0,,2020-07-31 01:24:04,"Hi Akshay, we're sorry to hear that you're having trouble registering on the app. You are best getting in touch with our app team on bpmerewards@bp.com or on 0800 402 402 and the team there will be able to assist you. Many thanks, ^EP",2020-08-03 22:05:05
2516,gp:AOqpTOFqPZltJunykrvoJsFzFQJ2VLKGuUpObbObmrbekGfrP2z82dnfDZJhKEadH6AnHqYxGfXPQEkCmr-m,Stephen Sayer,"I wish to add a debit card no. to my account, but can't find the procedure. Plus I've been using the BPme card for over a year at the counter in the shops, but my account shows only 1 transaction. What has happened to the others?",2,0,4.11.0,2020-07-31 01:36:24,"Hi Stephen, that doesn't sound right, we're sorry about this. If you are still having problems, please get in touch with our app team on bpmerewards@bp.com or on 0800 402 402 and the team there will be able to assist you. Thank you ^EP",2020-08-03 22:05:47
